adep_accuracy,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,ades_accuracy,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,height_ft,n_ground_truth,penalty_nm,radius_nm
0.9887891825445605,0.42763572900458385,0.08297237057908238,0.9906745882529894,0.45733972301201503,0.813953488372093,0.08869741510390268,0.4228415829092897,0.009041591320072333,0.98469029918041,0.5246541065646159,0.08372934101518147,0.9852526959600837,0.5703139342757482,0.49122807017543857,0.02109492717227524,0.5166218091593423,0.003595609571470625,500.0,95116,10.0,60.0
0.9891709469858517,0.5669813701164893,0.08297237057908238,0.9911699363632941,0.6089379069980739,0.8177570093457944,0.08869741510390268,0.5608414988014635,0.008999537406955718,0.9838439906629661,0.5720068127339248,0.08372934101518147,0.9844291934174599,0.6219478612080044,0.49122807017543857,0.02109492717227524,0.5627654653265486,0.003595609571470625,1000.0,95116,10.0,60.0
0.989404056553497,0.670738887253459,0.08297237057908238,0.9917402630408539,0.7217738237182427,0.8500619578686494,0.08692346680182464,0.6636317759367509,0.008484376971277177,0.9824045888832192,0.5975125110391521,0.08372934101518147,0.9833415771622386,0.6495318523958142,0.49266862170087977,0.02109492717227524,0.5869990327599983,0.0035850960931914713,2000.0,95116,10.0,60.0
0.9866181592565957,0.7455843391227553,0.08297237057908238,0.9899998571408163,0.8025199486379896,0.858793324775353,0.08476938672072985,0.7356070482358383,0.008189999579460868,0.976607609929428,0.6391038311114849,0.08372934101518147,0.9786256261054999,0.6941091426473288,0.49262536873156343,0.020969362129583124,0.6241536649985281,0.0035640691366331636,5000.0,95116,10.0,60.0
0.985226097839691,0.7728247613440431,0.08297237057908238,0.9890440031420972,0.8319155278363753,0.8685258964143426,0.08286872782564622,0.7614071239328819,0.007916649144202868,0.9699473960237115,0.6615395937591992,0.08372934101518147,0.9725795369201515,0.7180672847438957,0.4940828402366864,0.020969362129583124,0.6416586063333193,0.0035535556583540097,8000.0,95116,10.0,60.0
0.9833419954956756,0.7889208965894277,0.08297237057908238,0.9875793168624274,0.8491928826928369,0.8670284938941656,0.08096806893056259,0.7757790487404853,0.007748433491736406,0.9633522463026695,0.6781824298750999,0.08372934101518147,0.966290908523941,0.7359211492564715,0.4940828402366864,0.020969362129583124,0.6533285672231801,0.0035535556583540097,10000.0,95116,10.0,60.0
0.9779285391225689,0.8135855166323226,0.08297237057908238,0.9823555590460483,0.8758827845547097,0.8944365192582026,0.07944754181449569,0.7956284957315278,0.007369948273686867,0.9479761869147695,0.7028680768745532,0.08372934101518147,0.9516505351256153,0.7622659261979071,0.5516014234875445,0.01946258161727775,0.666302199419656,0.002954287396442239,15000.0,95116,10.0,60.0
0.9704813920995808,0.8277261449177846,0.08297237057908238,0.975412367154731,0.8910620930019261,0.967479674796748,0.07539280283831729,0.803292821397031,0.006465789141679633,0.9300820592050606,0.7213192312544682,0.08372934101518147,0.9345895889285137,0.7818409216082247,0.5726872246696035,0.016323455549974886,0.6708860759493671,0.00238655956936793,20000.0,95116,10.0,60.0
0.8868738404452691,0.9066823667942302,0.08297237057908238,0.9177920892007497,0.954186921030909,1.0,0.012417638114546376,0.804112872702805,0.0010303208713570797,0.8181201514534848,0.8524433323520754,0.08372934101518147,0.8587062099333032,0.8859808151275932,0.9354838709677419,0.003641386238071321,0.6974010681693932,0.0003259178266537701,1000000000.0,95116,10.0,60.0
0.9881802262931034,0.31220825097775345,0.08297237057908238,0.9897722953595246,0.33180088049160783,0.813953488372093,0.08869741510390268,0.3085180201017705,0.009041591320072333,0.9802058129026616,0.36064384540981537,0.08372934101518147,0.9807106003752345,0.3914081145584726,0.44854881266490765,0.02134605725765947,0.3535051936582699,0.003984608267799319,0.0,95116,10.0,80.0
0.9887891825445605,0.42763572900458385,0.08297237057908238,0.9906745882529894,0.45733972301201503,0.813953488372093,0.08869741510390268,0.4228415829092897,0.009041591320072333,0.984532467792671,0.5247382143908491,0.08372934101518147,0.9850941422594143,0.5704057279236276,0.49122807017543857,0.02109492717227524,0.5166218091593423,0.003595609571470625,500.0,95116,10.0,80.0
0.9891709469858517,0.5669813701164893,0.08297237057908238,0.9911699363632941,0.6089379069980739,0.8177570093457944,0.08869741510390268,0.5608414988014635,0.008999537406955718,0.983627042025763,0.5721329744732747,0.08372934101518147,0.9842113029364026,0.6220855516798237,0.49122807017543857,0.02109492717227524,0.5627654653265486,0.003595609571470625,1000.0,95116,10.0,80.0
0.9893730407523511,0.6707599142100172,0.08297237057908238,0.9917087582197656,0.7217967531871962,0.8500619578686494,0.08692346680182464,0.6636317759367509,0.008484376971277177,0.9820417208991452,0.5977332940830145,0.08372934101518147,0.9829769199526744,0.6497728107214981,0.49266862170087977,0.02109492717227524,0.5869990327599983,0.0035850960931914713,2000.0,95116,10.0,80.0
0.9864100937477973,0.7457735817317801,0.08297237057908238,0.9898164678997358,0.8027033843896175,0.858793324775353,0.08476938672072985,0.7356385886706758,0.008189999579460868,0.9757580737940669,0.6396925858951176,0.08372934101518147,0.9778185181514881,0.6947172755645309,0.49262536873156343,0.020969362129583124,0.6241852054333655,0.0035640691366331636,5000.0,95116,10.0,80.0
0.9849721202230383,0.7730560578661845,0.08297237057908238,0.988812807406693,0.8321448225259103,0.8685258964143426,0.08286872782564622,0.7614386643677195,0.007916649144202868,0.9689171812741099,0.6622755372387401,0.08372934101518147,0.9715872813178393,0.7188360565448871,0.4940828402366864,0.020969362129583124,0.6416901467681567,0.0035535556583540097,8000.0,95116,10.0,80.0
0.9830151731120199,0.7892152739812439,0.08297237057908238,0.9872732671129346,0.8494909657892323,0.8670284938941656,0.08096806893056259,0.7758105891753228,0.007748433491736406,0.9622948281201611,0.6789604272677573,0.08372934101518147,0.9652691253426364,0.7367358178814026,0.4940828402366864,0.020969362129583124,0.6533601076580176,0.0035535556583540097,10000.0,95116,10.0,80.0
