adep_accuracy,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,ades_accuracy,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,mode,n_ground_truth
0.9882046967031286,0.687213507716893,0.08297237057908238,0.9894914215686275,0.7484178666422086,0.0,0.0,0.6791076159636654,0.0,0.9787296487379901,0.6806215568358636,0.08372934101518147,0.9793801684828812,0.7423237561960713,0.0,0.0,0.6661444972454686,0.0,trend,95116
0.8777995665187326,0.9167858194204971,0.08297237057908238,0.9116624187132274,0.962602036136843,0.0,0.0,0.8047541948778334,0.0,0.7941022840590721,0.8856133563228058,0.08372934101518147,0.8420125121156049,0.9115453460620525,0.0,0.0,0.703267589049161,0.0,nearest,95116
0.979761750615046,0.8119559274990538,0.08297237057908238,0.9840537138061267,0.8742547922590113,0.8944365192582026,0.07944754181449569,0.7955233609487363,0.007369948273686867,0.9509549067632342,0.6996824929559695,0.08372934101518147,0.9544774201351617,0.7589384064622728,0.5516014234875445,0.01946258161727775,0.6653664998528113,0.002954287396442239,endpoint,95116
