airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run
OOA,7964,22,0,0,arrivals,0.0,0.0,datum_msl
OOA,7892,920,628,704,departures,0.07957425240750127,0.08920425747592499,datum_msl
LTFM,2282,2173,2166,2174,departures,0.9491673970201577,0.9526730937773883,datum_msl
LTFM,2258,1822,1777,1777,arrivals,0.7869796279893712,0.7869796279893712,datum_msl
EHAM,2148,2143,2143,2158,departures,0.9976722532588455,1.004655493482309,datum_msl
EHAM,2136,1876,1875,1877,arrivals,0.8778089887640449,0.8787453183520599,datum_msl
EDDF,2094,2080,2080,2082,departures,0.9933142311365807,0.994269340974212,datum_msl
EDDF,2091,1775,1770,1771,arrivals,0.8464849354375896,0.846963175514108,datum_msl
LFPG,2084,2065,2061,2071,departures,0.9889635316698656,0.9937619961612284,datum_msl
LFPG,2066,1715,1713,1715,arrivals,0.8291384317521782,0.8301064859632139,datum_msl
EGLL,2001,1989,1988,2024,departures,0.993503248375812,1.0114942528735633,datum_msl
EGLL,1986,1582,1580,1693,arrivals,0.7955689828801611,0.8524672708962739,datum_msl
LEMD,1786,1536,1534,1540,arrivals,0.858902575587906,0.8622620380739082,datum_msl
LEMD,1773,1758,1757,1757,departures,0.990975747320925,0.990975747320925,datum_msl
LEBL,1597,1497,1494,1495,arrivals,0.9355040701314965,0.9361302442078898,datum_msl
LEBL,1591,1578,1577,1577,departures,0.9912005028284098,0.9912005028284098,datum_msl
EDDM,1573,1561,1561,1564,departures,0.9923712650985378,0.9942784488239034,datum_msl
EDDM,1571,1468,1467,1470,arrivals,0.9338001273074474,0.9357097390197326,datum_msl
LIRF,1449,1442,1442,1442,departures,0.9951690821256038,0.9951690821256038,datum_msl
LTAI,1437,929,929,932,arrivals,0.6464857341684064,0.6485734168406402,datum_msl
LEPA,1436,1415,1414,1417,arrivals,0.9846796657381616,0.9867688022284122,datum_msl
LTAI,1435,1229,1228,1234,departures,0.8557491289198607,0.8599303135888502,datum_msl
LIRF,1433,1256,1255,1256,arrivals,0.875785066294487,0.8764829030006979,datum_msl
LEPA,1417,1360,1360,1361,departures,0.9597741707833451,0.9604798870853917,datum_msl
LGAV,1317,750,747,749,arrivals,0.5671981776765376,0.568716780561883,datum_msl
LGAV,1306,1238,1238,1248,departures,0.9479326186830015,0.9555895865237366,datum_msl
EGKK,1223,1213,1213,1215,departures,0.9918233851185609,0.9934587080948487,datum_msl
EGKK,1220,1103,1103,1103,arrivals,0.9040983606557377,0.9040983606557377,datum_msl
EIDW,1188,1084,1082,1084,arrivals,0.9107744107744108,0.9124579124579124,datum_msl
EIDW,1185,1164,1163,1163,departures,0.9814345991561182,0.9814345991561182,datum_msl
LSZH,1178,1170,1163,1166,departures,0.9872665534804754,0.9898132427843803,datum_msl
LSZH,1160,1053,1049,1056,arrivals,0.9043103448275862,0.9103448275862069,datum_msl
LOWW,1156,1137,1136,1144,departures,0.9826989619377162,0.9896193771626297,datum_msl
EKCH,1152,1048,1046,1046,arrivals,0.9079861111111112,0.9079861111111112,datum_msl
LOWW,1145,1045,1042,1044,arrivals,0.9100436681222708,0.9117903930131004,datum_msl
EKCH,1140,1132,1132,1135,departures,0.9929824561403509,0.9956140350877193,datum_msl
LTFJ,1138,991,985,994,arrivals,0.8655536028119508,0.8734622144112478,datum_msl
LTFJ,1137,1092,1091,1105,departures,0.9595426561125769,0.9718557607739666,datum_msl
LPPT,1010,1001,1001,1001,departures,0.9910891089108911,0.9910891089108911,datum_msl
LPPT,1001,881,881,881,arrivals,0.8801198801198801,0.8801198801198801,datum_msl
LFPO,992,982,982,989,departures,0.9899193548387096,0.9969758064516129,datum_msl
LFPO,991,941,941,943,arrivals,0.9495459132189707,0.9515640766902119,datum_msl
LIMC,973,964,963,964,departures,0.9897225077081192,0.9907502569373073,datum_msl
LIMC,967,856,852,852,arrivals,0.8810754912099276,0.8810754912099276,datum_msl
ENGM,940,890,889,895,arrivals,0.9457446808510638,0.9521276595744681,datum_msl
ENGM,932,919,919,924,departures,0.9860515021459227,0.9914163090128756,datum_msl
EGCC,926,906,905,905,departures,0.9773218142548596,0.9773218142548596,datum_msl
EGCC,924,819,818,818,arrivals,0.8852813852813853,0.8852813852813853,datum_msl
EGSS,888,832,831,833,arrivals,0.9358108108108109,0.9380630630630631,datum_msl
EGSS,885,880,880,880,departures,0.9943502824858758,0.9943502824858758,datum_msl
EPWA,880,754,751,751,arrivals,0.8534090909090909,0.8534090909090909,datum_msl
EPWA,875,869,868,872,departures,0.992,0.9965714285714286,datum_msl
EBBR,872,866,866,877,departures,0.9931192660550459,1.0057339449541285,datum_msl
EBBR,871,767,767,775,arrivals,0.8805970149253731,0.8897818599311137,datum_msl
EDDB,870,852,850,864,departures,0.9770114942528736,0.993103448275862,datum_msl
LEMG,861,834,834,834,arrivals,0.9686411149825784,0.9686411149825784,datum_msl
LEMG,850,846,846,848,departures,0.9952941176470588,0.9976470588235294,datum_msl
ESSA,841,728,721,726,arrivals,0.8573127229488704,0.8632580261593341,datum_msl
EDDB,840,789,788,796,arrivals,0.9380952380952381,0.9476190476190476,datum_msl
ESSA,820,771,767,771,departures,0.9353658536585366,0.9402439024390243,datum_msl
EDDL,758,747,745,750,departures,0.9828496042216359,0.9894459102902374,datum_msl
EDDL,751,717,715,719,arrivals,0.952063914780293,0.9573901464713716,datum_msl
LFMN,710,684,677,738,arrivals,0.9535211267605633,1.0394366197183098,datum_msl
LFMN,707,697,691,692,departures,0.9773691654879774,0.9787835926449788,datum_msl
LSGG,680,675,675,686,departures,0.9926470588235294,1.0088235294117647,datum_msl
LSGG,670,637,637,645,arrivals,0.9507462686567164,0.9626865671641791,datum_msl
LKPR,667,657,656,660,departures,0.9835082458770614,0.9895052473763118,datum_msl
EFHK,666,576,576,578,arrivals,0.8648648648648649,0.8678678678678678,datum_msl
EFHK,659,653,653,660,departures,0.9908952959028832,1.0015174506828528,datum_msl
LKPR,657,606,605,610,arrivals,0.9208523592085236,0.928462709284627,datum_msl
LEAL,599,597,597,597,departures,0.996661101836394,0.996661101836394,datum_msl
LEAL,599,588,588,588,arrivals,0.9816360601001669,0.9816360601001669,datum_msl
EGPH,584,541,541,545,arrivals,0.9263698630136986,0.9332191780821918,datum_msl
LHBP,578,555,553,554,departures,0.9567474048442907,0.9584775086505191,datum_msl
EGPH,577,571,570,570,departures,0.9878682842287695,0.9878682842287695,datum_msl
LHBP,577,518,514,515,arrivals,0.8908145580589255,0.8925476603119584,datum_msl
EGGW,552,526,523,527,arrivals,0.947463768115942,0.9547101449275363,datum_msl
EGGW,550,549,549,551,departures,0.9981818181818182,1.0018181818181817,datum_msl
EDDH,538,531,528,537,departures,0.9814126394052045,0.9981412639405205,datum_msl
EDDH,532,509,506,515,arrivals,0.9511278195488722,0.9680451127819549,datum_msl
GCLP,521,1,0,0,arrivals,0.0,0.0,datum_msl
GCLP,520,23,0,0,departures,0.0,0.0,datum_msl
LLBG,516,433,430,431,arrivals,0.8333333333333334,0.8352713178294574,datum_msl
EDDK,515,500,500,501,departures,0.970873786407767,0.9728155339805825,datum_msl
LLBG,513,500,500,510,departures,0.9746588693957114,0.9941520467836257,datum_msl
LPPR,513,511,508,508,departures,0.9902534113060428,0.9902534113060428,datum_msl
LPPR,512,480,479,479,arrivals,0.935546875,0.935546875,datum_msl
LEIB,509,499,499,500,arrivals,0.9803536345776032,0.9823182711198428,datum_msl
EDDK,509,474,474,477,arrivals,0.931237721021611,0.93713163064833,datum_msl
LROP,509,486,485,486,arrivals,0.9528487229862476,0.9548133595284872,datum_msl
LROP,504,491,491,491,departures,0.9742063492063492,0.9742063492063492,datum_msl
LEIB,495,484,484,484,departures,0.9777777777777777,0.9777777777777777,datum_msl
EGBB,474,468,468,468,departures,0.9873417721518988,0.9873417721518988,datum_msl
EGBB,466,419,418,418,arrivals,0.8969957081545065,0.8969957081545065,datum_msl
LIML,465,457,457,463,arrivals,0.9827956989247312,0.9956989247311828,datum_msl
LIME,460,448,444,444,arrivals,0.9652173913043478,0.9652173913043478,datum_msl
LIML,458,451,451,452,departures,0.9847161572052402,0.9868995633187773,datum_msl
LIME,453,450,450,450,departures,0.9933774834437086,0.9933774834437086,datum_msl
LIRN,449,380,334,337,departures,0.7438752783964365,0.7505567928730512,datum_msl
LIRN,447,1,0,0,arrivals,0.0,0.0,datum_msl
LFML,445,440,439,443,arrivals,0.9865168539325843,0.9955056179775281,datum_msl
LFML,444,441,440,440,departures,0.990990990990991,0.990990990990991,datum_msl
EDDS,440,420,414,417,departures,0.9409090909090909,0.9477272727272728,datum_msl
EDDS,433,409,408,413,arrivals,0.9422632794457275,0.953810623556582,datum_msl
LGIR,430,0,0,0,arrivals,0.0,0.0,datum_msl
LGIR,424,6,0,0,departures,0.0,0.0,datum_msl
LIPZ,412,408,408,409,departures,0.9902912621359223,0.9927184466019418,datum_msl
LFLL,412,398,397,411,arrivals,0.9635922330097088,0.9975728155339806,datum_msl
LFLL,411,402,402,417,departures,0.9781021897810219,1.0145985401459854,datum_msl
LIPZ,409,386,386,388,arrivals,0.9437652811735942,0.9486552567237164,datum_msl
LPFR,407,403,402,404,arrivals,0.9877149877149877,0.9926289926289926,datum_msl
LPFR,405,400,398,398,departures,0.9827160493827161,0.9827160493827161,datum_msl
LYBE,395,364,364,364,arrivals,0.9215189873417722,0.9215189873417722,datum_msl
LYBE,394,388,388,389,departures,0.9847715736040609,0.9873096446700508,datum_msl
LICC,391,354,352,352,arrivals,0.9002557544757033,0.9002557544757033,datum_msl
LICC,390,352,348,348,departures,0.8923076923076924,0.8923076923076924,datum_msl
LTAC,381,7,0,0,departures,0.0,0.0,datum_msl
LIPE,380,376,376,376,departures,0.9894736842105263,0.9894736842105263,datum_msl
LIPE,376,371,371,372,arrivals,0.9867021276595744,0.9893617021276596,datum_msl
LTAC,374,0,0,1,arrivals,0.0,0.00267379679144385,datum_msl
LCLK,368,353,352,354,departures,0.9565217391304348,0.9619565217391305,datum_msl
LCLK,367,349,348,350,arrivals,0.9482288828337875,0.9536784741144414,datum_msl
GMMN,360,287,282,355,departures,0.7833333333333333,0.9861111111111112,datum_msl
EPKK,360,348,346,347,departures,0.9611111111111111,0.9638888888888889,datum_msl
EGGD,360,334,334,335,arrivals,0.9277777777777778,0.9305555555555556,datum_msl
EGGD,359,355,354,354,departures,0.9860724233983287,0.9860724233983287,datum_msl
LEVC,357,348,348,349,arrivals,0.9747899159663865,0.9775910364145658,datum_msl
GMMN,357,258,258,261,arrivals,0.7226890756302521,0.7310924369747899,datum_msl
ENBR,357,340,339,358,arrivals,0.9495798319327731,1.0028011204481793,datum_msl
EPKK,356,334,332,332,arrivals,0.9325842696629213,0.9325842696629213,datum_msl
LEVC,355,337,336,336,departures,0.9464788732394366,0.9464788732394366,datum_msl
LFSB,354,351,349,352,departures,0.9858757062146892,0.9943502824858758,datum_msl
LFSB,352,340,339,340,arrivals,0.9630681818181818,0.9659090909090909,datum_msl
ENBR,349,343,343,358,departures,0.9828080229226361,1.0257879656160458,datum_msl
LTBJ,346,274,229,229,departures,0.661849710982659,0.661849710982659,datum_msl
LGRP,346,316,315,316,arrivals,0.9104046242774566,0.9132947976878613,datum_msl
EGPF,346,301,300,303,arrivals,0.8670520231213873,0.8757225433526011,datum_msl
EGPF,344,325,323,327,departures,0.938953488372093,0.9505813953488372,datum_msl
LTBJ,341,13,13,13,arrivals,0.03812316715542522,0.03812316715542522,datum_msl
LGRP,340,322,321,327,departures,0.9441176470588235,0.961764705882353,datum_msl
LMML,326,325,325,326,departures,0.9969325153374233,1.0,datum_msl
LMML,326,318,317,318,arrivals,0.9723926380368099,0.9754601226993865,datum_msl
LATI,323,0,0,0,arrivals,0.0,0.0,datum_msl
GCTS,323,0,0,0,arrivals,0.0,0.0,datum_msl
GCTS,321,4,0,6,departures,0.0,0.018691588785046728,datum_msl
GCXO,320,2,2,2,arrivals,0.00625,0.00625,datum_msl
GCXO,319,305,305,362,departures,0.9561128526645768,1.134796238244514,datum_msl
LATI,316,6,0,0,departures,0.0,0.0,datum_msl
LICJ,314,156,154,154,arrivals,0.49044585987261147,0.49044585987261147,datum_msl
LICJ,310,281,281,282,departures,0.9064516129032258,0.9096774193548387,datum_msl
EBCI,304,303,303,303,departures,0.9967105263157895,0.9967105263157895,datum_msl
EBCI,303,296,296,296,arrivals,0.976897689768977,0.976897689768977,datum_msl
BIKF,297,296,294,322,departures,0.98989898989899,1.0841750841750841,datum_msl
BIKF,296,90,89,89,arrivals,0.30067567567567566,0.30067567567567566,datum_msl
ELLX,294,291,291,291,departures,0.9897959183673469,0.9897959183673469,datum_msl
ELLX,294,271,271,272,arrivals,0.9217687074829932,0.9251700680272109,datum_msl
LFBO,293,288,288,290,departures,0.9829351535836177,0.9897610921501706,datum_msl
LFBO,290,288,288,290,arrivals,0.993103448275862,1.0,datum_msl
LGTS,281,263,263,263,arrivals,0.9359430604982206,0.9359430604982206,datum_msl
LTBS,280,8,8,8,arrivals,0.02857142857142857,0.02857142857142857,datum_msl
LGTS,279,260,259,259,departures,0.9283154121863799,0.9283154121863799,datum_msl
GMMX,279,13,12,12,arrivals,0.043010752688172046,0.043010752688172046,datum_msl
GMMX,278,74,66,67,departures,0.23741007194244604,0.24100719424460432,datum_msl
EVRA,278,227,226,226,arrivals,0.8129496402877698,0.8129496402877698,datum_msl
LEZL,276,264,264,265,arrivals,0.9565217391304348,0.9601449275362319,datum_msl
LEZL,275,275,274,274,departures,0.9963636363636363,0.9963636363636363,datum_msl
LTBS,273,205,205,205,departures,0.7509157509157509,0.7509157509157509,datum_msl
EVRA,273,270,269,270,departures,0.9853479853479854,0.989010989010989,datum_msl
LBSF,272,153,153,153,departures,0.5625,0.5625,datum_msl
GCRR,269,1,0,0,departures,0.0,0.0,datum_msl
GCRR,269,0,0,0,arrivals,0.0,0.0,datum_msl
EGNX,267,263,263,263,departures,0.9850187265917603,0.9850187265917603,datum_msl
LBSF,267,2,1,1,arrivals,0.003745318352059925,0.003745318352059925,datum_msl
EDDP,261,236,235,236,arrivals,0.9003831417624522,0.9042145593869731,datum_msl
EPKT,259,251,249,249,departures,0.9613899613899614,0.9613899613899614,datum_msl
HEGN,258,0,0,0,arrivals,0.0,0.0,datum_msl
HEGN,257,0,0,0,departures,0.0,0.0,datum_msl
UGTB,257,157,151,192,departures,0.5875486381322957,0.7470817120622568,datum_msl
LFRS,257,251,246,246,arrivals,0.9571984435797666,0.9571984435797666,datum_msl
UGTB,257,47,46,47,arrivals,0.17898832684824903,0.1828793774319066,datum_msl
EPKT,257,240,239,239,arrivals,0.9299610894941635,0.9299610894941635,datum_msl
LFRS,256,247,247,248,departures,0.96484375,0.96875,datum_msl
EDDP,256,255,255,257,departures,0.99609375,1.00390625,datum_msl
EGNX,255,231,231,231,arrivals,0.9058823529411765,0.9058823529411765,datum_msl
LIEO,252,104,103,104,arrivals,0.4087301587301587,0.4126984126984127,datum_msl
EPGD,248,35,17,17,departures,0.06854838709677419,0.06854838709677419,datum_msl
LGKR,247,28,27,27,arrivals,0.10931174089068826,0.10931174089068826,datum_msl
EGAA,246,234,191,192,arrivals,0.7764227642276422,0.7804878048780488,datum_msl
LGKR,244,203,201,206,departures,0.8237704918032787,0.8442622950819673,datum_msl
HECA,244,48,30,30,departures,0.12295081967213115,0.12295081967213115,datum_msl
EPGD,244,11,1,2,arrivals,0.004098360655737705,0.00819672131147541,datum_msl
EGAA,239,232,232,233,departures,0.9707112970711297,0.9748953974895398,datum_msl
ENZV,236,151,148,162,departures,0.6271186440677966,0.6864406779661016,datum_msl
ENZV,236,71,67,72,arrivals,0.2838983050847458,0.3050847457627119,datum_msl
LEBB,235,0,0,0,arrivals,0.0,0.0,datum_msl
LEBB,234,180,169,171,departures,0.7222222222222222,0.7307692307692307,datum_msl
LTFE,232,199,198,202,arrivals,0.853448275862069,0.8706896551724138,datum_msl
HECA,231,73,59,59,arrivals,0.2554112554112554,0.2554112554112554,datum_msl
LFPB,230,227,227,230,departures,0.9869565217391304,1.0,datum_msl
LIBD,229,1,0,0,arrivals,0.0,0.0,datum_msl
LIBD,228,1,0,0,departures,0.0,0.0,datum_msl
LIEO,228,182,175,175,departures,0.7675438596491229,0.7675438596491229,datum_msl
LIRP,228,220,220,226,arrivals,0.9649122807017544,0.9912280701754386,datum_msl
UUWW,227,5,4,4,arrivals,0.01762114537444934,0.01762114537444934,datum_msl
LEMH,226,220,220,221,arrivals,0.9734513274336283,0.9778761061946902,datum_msl
LFBD,225,222,222,224,departures,0.9866666666666667,0.9955555555555555,datum_msl
LFPB,225,217,217,221,arrivals,0.9644444444444444,0.9822222222222222,datum_msl
LEMH,222,212,212,212,departures,0.954954954954955,0.954954954954955,datum_msl
LTFE,220,196,191,193,departures,0.8681818181818182,0.8772727272727273,datum_msl
LIRP,220,211,211,211,departures,0.9590909090909091,0.9590909090909091,datum_msl
ENVA,219,208,199,205,arrivals,0.908675799086758,0.9360730593607306,datum_msl
LFBD,219,215,215,220,arrivals,0.9817351598173516,1.004566210045662,datum_msl
LUKK,217,7,5,5,departures,0.02304147465437788,0.02304147465437788,datum_msl
ENVA,217,204,192,194,departures,0.8847926267281107,0.8940092165898618,datum_msl
LUKK,217,0,0,0,arrivals,0.0,0.0,datum_msl
LDSP,216,3,0,0,departures,0.0,0.0,datum_msl
ESGG,216,214,214,214,departures,0.9907407407407407,0.9907407407407407,datum_msl
UUWW,216,16,5,5,departures,0.023148148148148147,0.023148148148148147,datum_msl
LDZA,215,210,210,210,departures,0.9767441860465116,0.9767441860465116,datum_msl
LDSP,215,1,0,0,arrivals,0.0,0.0,datum_msl
LDZA,215,208,207,207,arrivals,0.9627906976744186,0.9627906976744186,datum_msl
ESGG,214,207,207,209,arrivals,0.9672897196261683,0.9766355140186916,datum_msl
UUEE,214,1,1,3,arrivals,0.004672897196261682,0.014018691588785047,datum_msl
EDDV,213,212,212,213,departures,0.9953051643192489,1.0,datum_msl
GCFV,212,0,0,0,departures,0.0,0.0,datum_msl
UUEE,212,60,59,61,departures,0.2783018867924528,0.28773584905660377,datum_msl
EGNT,211,197,197,197,departures,0.933649289099526,0.933649289099526,datum_msl
GCFV,211,2,0,0,arrivals,0.0,0.0,datum_msl
EGNT,211,178,178,178,arrivals,0.8436018957345972,0.8436018957345972,datum_msl
EDDV,209,202,202,203,arrivals,0.9665071770334929,0.9712918660287081,datum_msl
EGGP,208,204,202,204,departures,0.9711538461538461,0.9807692307692307,datum_msl
EGGP,206,189,189,197,arrivals,0.9174757281553398,0.9563106796116505,datum_msl
LIRQ,202,196,196,197,departures,0.9702970297029703,0.9752475247524752,datum_msl
EDDN,201,197,196,197,departures,0.9751243781094527,0.9800995024875622,datum_msl
EDDN,199,191,191,198,arrivals,0.9597989949748744,0.9949748743718593,datum_msl
LGSA,199,62,60,60,arrivals,0.3015075376884422,0.3015075376884422,datum_msl
EGLC,198,197,197,199,departures,0.9949494949494949,1.005050505050505,datum_msl
LIRQ,198,123,117,117,arrivals,0.5909090909090909,0.5909090909090909,datum_msl
LGSA,196,182,182,184,departures,0.9285714285714286,0.9387755102040817,datum_msl
LIEE,195,3,3,3,arrivals,0.015384615384615385,0.015384615384615385,datum_msl
EPWR,194,187,187,188,arrivals,0.9639175257731959,0.9690721649484536,datum_msl
EPWR,193,186,186,187,departures,0.9637305699481865,0.9689119170984456,datum_msl
EGNM,193,169,169,171,arrivals,0.8756476683937824,0.8860103626943006,datum_msl
UDYZ,192,2,0,0,departures,0.0,0.0,datum_msl
UDYZ,192,1,0,0,arrivals,0.0,0.0,datum_msl
LIEE,191,113,112,112,departures,0.5863874345549738,0.5863874345549738,datum_msl
EHEH,191,191,189,189,departures,0.9895287958115183,0.9895287958115183,datum_msl
EGNM,190,178,177,177,departures,0.9315789473684211,0.9315789473684211,datum_msl
EHEH,190,187,187,189,arrivals,0.9842105263157894,0.9947368421052631,datum_msl
EYVI,189,137,127,130,arrivals,0.671957671957672,0.6878306878306878,datum_msl
EGLC,189,189,167,238,arrivals,0.8835978835978836,1.2592592592592593,datum_msl
EYVI,186,176,176,176,departures,0.946236559139785,0.946236559139785,datum_msl
DAAG,186,82,82,83,departures,0.44086021505376344,0.44623655913978494,datum_msl
DTTA,186,0,0,0,arrivals,0.0,0.0,datum_msl
DTTA,185,1,1,1,departures,0.005405405405405406,0.005405405405405406,datum_msl
DAAG,184,117,116,116,arrivals,0.6304347826086957,0.6304347826086957,datum_msl
LFOB,181,180,180,180,departures,0.994475138121547,0.994475138121547,datum_msl
LFOB,181,176,176,176,arrivals,0.9723756906077348,0.9723756906077348,datum_msl
LDDU,180,1,0,0,arrivals,0.0,0.0,datum_msl
LGKO,178,172,171,178,departures,0.9606741573033708,1.0,datum_msl
LDDU,177,1,0,0,departures,0.0,0.0,datum_msl
LGKO,177,167,167,172,arrivals,0.943502824858757,0.9717514124293786,datum_msl
EETN,162,143,142,142,arrivals,0.8765432098765432,0.8765432098765432,datum_msl
EPPO,161,154,154,154,departures,0.9565217391304348,0.9565217391304348,datum_msl
HESH,161,0,0,0,arrivals,0.0,0.0,datum_msl
UMKK,160,3,1,3,departures,0.00625,0.01875,datum_msl
EETN,159,148,148,150,departures,0.9308176100628931,0.9433962264150944,datum_msl
LPMA,159,155,155,156,departures,0.9748427672955975,0.9811320754716981,datum_msl
HESH,159,1,0,0,departures,0.0,0.0,datum_msl
UMKK,159,2,2,26,arrivals,0.012578616352201259,0.16352201257861634,datum_msl
LPMA,158,9,9,11,arrivals,0.056962025316455694,0.06962025316455696,datum_msl
LIMF,157,156,154,155,departures,0.9808917197452229,0.9872611464968153,datum_msl
LIMF,157,155,154,156,arrivals,0.9808917197452229,0.9936305732484076,datum_msl
LIRA,156,149,148,149,arrivals,0.9487179487179487,0.9551282051282052,datum_msl
LIRA,154,152,152,154,departures,0.987012987012987,1.0,datum_msl
EPPO,154,145,145,145,arrivals,0.9415584415584416,0.9415584415584416,datum_msl
EKBI,154,145,144,144,arrivals,0.935064935064935,0.935064935064935,datum_msl
LPPD,153,56,55,122,departures,0.35947712418300654,0.7973856209150327,datum_msl
EKBI,152,151,151,152,departures,0.993421052631579,1.0,datum_msl
LPPD,151,88,87,89,arrivals,0.5761589403973509,0.5894039735099338,datum_msl
ULLI,148,1,1,1,arrivals,0.006756756756756757,0.006756756756756757,datum_msl
OLBA,144,125,123,124,departures,0.8541666666666666,0.8611111111111112,datum_msl
LIPX,144,144,144,144,departures,1.0,1.0,datum_msl
OLBA,144,40,39,39,arrivals,0.2708333333333333,0.2708333333333333,datum_msl
ENTC,143,1,0,0,arrivals,0.0,0.0,datum_msl
ULLI,142,2,0,0,departures,0.0,0.0,datum_msl
LIPX,142,137,137,142,arrivals,0.9647887323943662,1.0,datum_msl
LGSR,139,5,3,7,departures,0.02158273381294964,0.050359712230215826,datum_msl
LGSR,139,1,0,0,arrivals,0.0,0.0,datum_msl
ENTC,138,82,17,17,departures,0.12318840579710146,0.12318840579710146,datum_msl
LTCG,138,89,89,89,arrivals,0.644927536231884,0.644927536231884,datum_msl
EGPD,137,125,125,125,departures,0.9124087591240876,0.9124087591240876,datum_msl
EGPD,136,122,122,122,arrivals,0.8970588235294118,0.8970588235294118,datum_msl
ENBO,134,129,129,225,departures,0.9626865671641791,1.6791044776119404,datum_msl
EBLG,134,133,133,134,departures,0.9925373134328358,1.0,datum_msl
LTDB,133,5,1,1,departures,0.007518796992481203,0.007518796992481203,datum_msl
LTCG,133,122,122,133,departures,0.9172932330827067,1.0,datum_msl
ENBO,133,119,116,135,arrivals,0.8721804511278195,1.0150375939849625,datum_msl
LRCL,130,90,88,89,departures,0.676923076923077,0.6846153846153846,datum_msl
LIBR,130,1,0,0,departures,0.0,0.0,datum_msl
LRCL,129,0,0,0,arrivals,0.0,0.0,datum_msl
LTDB,129,3,0,0,arrivals,0.0,0.0,datum_msl
LGZA,126,126,126,130,departures,1.0,1.0317460317460319,datum_msl
EBLG,126,74,74,74,arrivals,0.5873015873015873,0.5873015873015873,datum_msl
LGZA,126,119,119,123,arrivals,0.9444444444444444,0.9761904761904762,datum_msl
LIBR,125,0,0,0,arrivals,0.0,0.0,datum_msl
EGAC,123,122,121,122,departures,0.983739837398374,0.991869918699187,datum_msl
EGAC,123,120,120,162,arrivals,0.975609756097561,1.3170731707317074,datum_msl
BKPR,120,0,0,0,departures,0.0,0.0,datum_msl
BKPR,120,2,0,0,arrivals,0.0,0.0,datum_msl
EICK,120,115,115,115,arrivals,0.9583333333333334,0.9583333333333334,datum_msl
EICK,119,118,118,118,departures,0.9915966386554622,0.9915966386554622,datum_msl
LDZD,118,13,12,12,arrivals,0.1016949152542373,0.1016949152542373,datum_msl
OJAI,116,55,55,57,departures,0.47413793103448276,0.49137931034482757,datum_msl
OJAI,116,0,0,3,arrivals,0.0,0.02586206896551724,datum_msl
LDZD,114,53,49,49,departures,0.4298245614035088,0.4298245614035088,datum_msl
LICA,112,1,0,0,arrivals,0.0,0.0,datum_msl
EGLF,110,110,110,112,departures,1.0,1.018181818181818,datum_msl
LICA,108,2,2,2,departures,0.018518518518518517,0.018518518518518517,datum_msl
EGJJ,108,106,106,106,arrivals,0.9814814814814815,0.9814814814814815,datum_msl
EGLF,108,107,17,17,arrivals,0.1574074074074074,0.1574074074074074,datum_msl
LCPH,107,99,99,99,arrivals,0.9252336448598131,0.9252336448598131,datum_msl
LWSK,106,12,8,8,departures,0.07547169811320754,0.07547169811320754,datum_msl
OKKK,106,105,105,105,departures,0.9905660377358491,0.9905660377358491,datum_msl
LEST,106,96,90,90,arrivals,0.8490566037735849,0.8490566037735849,datum_msl
LCPH,105,84,84,84,departures,0.8,0.8,datum_msl
LGMK,105,91,89,101,departures,0.8476190476190476,0.9619047619047619,datum_msl
LEST,105,95,95,95,departures,0.9047619047619048,0.9047619047619048,datum_msl
LZIB,105,101,101,101,departures,0.9619047619047619,0.9619047619047619,datum_msl
LEGE,105,52,49,49,arrivals,0.4666666666666667,0.4666666666666667,datum_msl
LWSK,105,0,0,0,arrivals,0.0,0.0,datum_msl
LZIB,105,101,101,102,arrivals,0.9619047619047619,0.9714285714285714,datum_msl
LEGE,104,103,103,107,departures,0.9903846153846154,1.0288461538461537,datum_msl
LGMK,104,78,77,88,arrivals,0.7403846153846154,0.8461538461538461,datum_msl
EDJA,104,101,101,101,arrivals,0.9711538461538461,0.9711538461538461,datum_msl
EDJA,102,99,99,99,departures,0.9705882352941176,0.9705882352941176,datum_msl
OKKK,102,12,12,13,arrivals,0.11764705882352941,0.12745098039215685,datum_msl
EGJJ,101,98,97,97,departures,0.9603960396039604,0.9603960396039604,datum_msl
EHRD,100,99,98,99,arrivals,0.98,0.99,datum_msl
EHRD,99,98,96,97,departures,0.9696969696969697,0.9797979797979798,datum_msl
LBBG,97,92,92,93,arrivals,0.9484536082474226,0.9587628865979382,datum_msl
LOWS,96,95,95,98,departures,0.9895833333333334,1.0208333333333333,datum_msl
LOWS,95,90,89,91,arrivals,0.9368421052631579,0.9578947368421052,datum_msl
DTTJ,94,0,0,0,arrivals,0.0,0.0,datum_msl
LJLJ,94,88,88,90,arrivals,0.9361702127659575,0.9574468085106383,datum_msl
LBBG,93,91,91,93,departures,0.978494623655914,1.0,datum_msl
LQSA,93,70,68,68,departures,0.7311827956989247,0.7311827956989247,datum_msl
LQSA,93,0,0,0,arrivals,0.0,0.0,datum_msl
GMAD,92,6,0,0,departures,0.0,0.0,datum_msl
EGKB,92,90,81,82,departures,0.8804347826086957,0.8913043478260869,datum_msl
EINN,91,91,91,92,departures,1.0,1.010989010989011,datum_msl
GMAD,91,0,0,0,arrivals,0.0,0.0,datum_msl
EGKB,91,90,0,0,arrivals,0.0,0.0,datum_msl
