adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_score,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_score,ades_wrong,clean_match_pct,completeness,days,fragmented_pct,gate_clean_match_pct,gate_fragmented_pct,gate_merged_pct,gate_n_flights,homogeneity,k,land_err_p50_s,land_err_p90_s,land_signed_p10_s,land_signed_p50_s,land_signed_p90_s,merged_pct,method,minutes,n_apdf_flights,n_flights,n_ground_truth,n_samples,n_tracks,n_tracks_exported,null_baro_pct,null_geo_pct,null_heading_pct,null_lat_pct,null_lon_pct,null_velocity_pct,null_vert_rate_pct,off_err_p50_s,off_err_p90_s,off_signed_p10_s,off_signed_p50_s,off_signed_p90_s,period
0.9716470345112627,23509,0.7957049363633374,0.0,0.9716470345112627,0.7957049363633374,0.0,0.0,0.7731443417634097,0.007235176110763969,22137.0,686,0.9798448099165488,20078,0.673890880389384,0.0,0.9798448099165488,0.673890880389384,0.0,0.0,0.6603084815996316,0.0,19252.0,413,53.8144405122405,0.9945339357939201,1,45.79882520340034,34.69298405633186,64.90568791272939,0.40132803093874275,27409,0.9998629700885073,2.0,372.0,753.0,30.0,347.0,713.0,0.3867342843591521,legacy,72.6,11141,27409,30407,46204353,42704,79142,20.958323991681045,11.21583933877399,44.06738906180549,18.15712039079954,18.160710961584073,43.980996768854226,43.94911882003845,94.0,771.0,-707.0,5.0,124.0,2024
,,,,,,,,,,,,,,,,,,,,,,,,90.7913459082783,0.9963452092573293,1,5.093217556277136,90.70743186544566,5.169834725819986,4.122733408734358,27409,0.9977050515350022,,387.0,831.0,32.0,356.0,769.0,4.115436535444562,airframe_only,77.9,11141,27409,,46204353,28406,44955,20.93950758275957,11.200271541514715,44.05203120147576,18.132971151008217,18.136548736003295,43.965125969840976,43.933202570762106,126.0,875.0,-786.0,-6.0,109.0,2024
0.9696056163534998,23479,0.7963626796461342,0.0,0.9696056163534998,0.7963626796461342,0.0,0.0,0.7721577268392147,0.007958693721840366,22007.0,736,0.9786468093500346,19845,0.6668859144275989,0.0,0.9786468093500346,0.6668859144275989,0.0,0.0,0.6526457723550498,0.0,18979.0,433,92.87095479586996,0.9954762249044364,1,6.454084424823963,91.77642380240067,7.099857710970849,1.1237184866284797,27409,0.9997150532080078,2.0,389.0,814.0,24.0,351.0,745.0,0.6749607793060673,standard,77.6,11141,27409,30407,46204353,29593,47322,20.940674139512353,11.201505191513016,44.05273459840461,18.134077107410203,18.137672006791224,43.965928924489,43.934044482778496,130.0,831.0,-751.0,-5.0,116.0,2024
