adep_accuracy,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,ades_accuracy,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,arm,candidates,height_ft,n_ground_truth,penalty_nm,radius_nm
0.981451919422273,0.8121623707362248,0.0814014508411792,0.9849505407798006,0.8730761475905638,0.8689138576779026,0.08797876374668183,0.7970983176416113,0.008242012656274117,0.9570415309809519,0.6919895045531718,0.08084580953850903,0.9606663373894302,0.7479513702310586,0.6082474226804123,0.022527682321496753,0.662262694860318,0.002994289242167001,modulo (published),2586372,15000.0,32395,10.0,30.0
0.9813695296756777,0.8118845500848897,0.0814014508411792,0.9849447460629164,0.8727401035015794,0.8651685393258427,0.0875995449374289,0.7967587590677574,0.008242012656274117,0.9558705892809528,0.6946133662602253,0.08084580953850903,0.959568853705443,0.7509067705534659,0.5684210526315789,0.020618556701030927,0.6639604877295879,0.002932551319648094,bucket (proposed),2598185,15000.0,32395,10.0,30.0
