adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_wrong,fl_cap,legacy,margin,n_ground_truth,penalty_nm,radius_nm,stage,stage2_role
0.9928265269674962,66710,0.7064216325329072,0.08297237057908238,0.9938619230654628,0.7695359075483812,0.0,0.0,0.701354136002355,0.0,482,0.9794544920092207,63309,0.679559695529669,0.08372934101518147,0.980015479876161,0.7412337066275014,0.0,0.0,0.6655977963749526,0.0,1328,40,,0,95116,10.0,20.0,1,
0.991292848546084,66715,0.7075676016653349,0.08297237057908238,0.9923397292875205,0.7707740988718701,0.0,0.0,0.7014067033937508,0.0,586,0.9776546658230583,63353,0.6812839059674503,0.08372934101518147,0.9784095998517397,0.7429663117312282,0.0,0.0,0.6660603894192355,0.0,1448,40,,0,95116,10.0,30.0,1,
0.9906013363028954,66717,0.7080827621010135,0.08297237057908238,0.9916614643717114,0.7713244061267541,0.0,0.0,0.7014277303503091,0.0,633,0.9764520951162755,63361,0.6822090920560158,0.08372934101518147,0.9772201486782442,0.7439645676519185,0.0,0.0,0.6661444972454686,0.0,1528,40,,0,95116,10.0,40.0,1,
0.988078136338729,66718,0.7099015938433071,0.08297237057908238,0.9891621817966167,0.7732848757222782,0.0,0.0,0.7014382438285882,0.0,805,0.9748773095798526,63368,0.683386601623281,0.08372934101518147,0.9757629885128268,0.7451578850743529,0.0,0.0,0.6662180915934228,0.0,1633,40,,0,95116,10.0,60.0,1,
0.9816675739697206,66721,0.7145695781992515,0.08297237057908238,0.9834038350995622,0.7778478400440246,0.0,0.0,0.7014697842634258,0.0,1246,0.9736053711072531,63371,0.6843117877118466,0.08372934101518147,0.9747435128358943,0.7459725536992841,0.0,0.0,0.6662496320282603,0.0,1718,40,,0,95116,10.0,80.0,1,
0.9930802658873764,65586,0.6943416459901594,0.08297237057908238,0.9941188953223997,0.7563743923690728,0.0,0.0,0.6895369864165861,0.0,457,0.9804213365576896,63246,0.6782139703099374,0.08372934101518147,0.9809383481969756,0.7397994308793832,0.0,0.0,0.664935447243366,0.0,1263,40,,2,95116,10.0,20.0,1,
0.9915641157439603,65588,0.6954245342529123,0.08297237057908238,0.9925995429574587,0.7575552600201779,0.0,0.0,0.6895580133731444,0.0,558,0.9790370989201399,63283,0.6795702090079482,0.08372934101518147,0.9795675123446279,0.7412681292454563,0.0,0.0,0.6653244459396946,0.0,1355,40,,2,95116,10.0,30.0,1,
0.9909950744870516,65590,0.6958450733840784,0.08297237057908238,0.9920292814253521,0.7580138493992479,0.0,0.0,0.6895790403297026,0.0,596,0.9780703787843664,63288,0.6802956390092098,0.08372934101518147,0.9785997031172686,0.7420598494584175,0.0,0.0,0.6653770133310904,0.0,1419,40,,2,95116,10.0,40.0,1,
0.9886798709716319,65591,0.6974851759956264,0.08297237057908238,0.9897092330209889,0.7598023479776208,0.0,0.0,0.6895895538079818,0.0,751,0.976940174106316,63294,0.6811472307498213,0.08372934101518147,0.9775135135135136,0.7429548375252433,0.0,0.0,0.6654400942007653,0.0,1494,40,,2,95116,10.0,60.0,1,
0.9835362562226354,65594,0.7011648933933302,0.08297237057908238,0.9848357456008648,0.7635971750894249,0.0,0.0,0.6896210942428193,0.0,1098,0.9761879058003424,63297,0.6817044450986164,0.08372934101518147,0.9768055555555556,0.7435285478244905,0.0,0.0,0.6654716346356029,0.0,1544,40,,2,95116,10.0,80.0,1,
0.9931915155809548,64477,0.6825244964043904,0.08297237057908238,0.9942329339562999,0.743499495551683,0.0,0.0,0.6778775390050045,0.0,442,0.9810111744940221,62770,0.6727049076916607,0.08372934101518147,0.9814253103599238,0.7338672663851662,0.0,0.0,0.6599310315824888,0.0,1215,40,,4,95116,10.0,20.0,1,
