n_ground_truth,adep_coverage,ades_coverage,adep_accuracy,ades_accuracy,adep_overall,ades_overall,k,adep_correct,adep_wrong,adep_score,ades_correct,ades_wrong,ades_score,adep_gt_ooa_share,adep_pred_ooa_share,adep_ooa_recall,adep_ooa_precision,adep_inarea_coverage,adep_inarea_accuracy,ades_gt_ooa_share,ades_pred_ooa_share,ades_ooa_recall,ades_ooa_precision,ades_inarea_coverage,ades_inarea_accuracy,run,adep_mode,ades_mode,trend_max_fl,trend_radius_nm,trend_vote_margin,trend_sched_penalty_nm,endpoint_radius_nm,endpoint_height_ft,endpoint_sched_penalty_nm
95116,0.687213507716893,0.6806215568358636,0.9881893979958694,0.978745095616176,0.6790971024853862,0.6661550107237478,2.0,64593,772,63049.0,63362,1376,60610.0,0.08297237057908238,0.0,0.0,0.0,0.7484178666422086,0.9894761029411765,0.08372934101518147,0.0,0.0,0.0,0.7423237561960713,0.9793956256279465,path0_legacy,trend,trend,40,30.0,4,0.0,40.0,15000.0,10.0
95116,0.687213507716893,0.6806215568358636,0.9902088273540885,0.9799499521146776,0.6804848816182346,0.6669750620295218,2.0,64725,640,63445.0,63440,1298,60844.0,0.08297237057908238,0.0,0.0,0.0,0.7484178666422086,0.9914981617647058,0.08372934101518147,0.0,0.0,0.0,0.7423237561960713,0.9806012829430404,path1_penalty,trend,trend,40,30.0,4,10.0,40.0,15000.0,10.0
95116,0.7282265864838723,0.6992198999116868,0.9866889960442352,0.962891124242561,0.7185331595104925,0.6732726355187351,2.0,68344,922,66500.0,64039,2468,59103.0,0.08297237057908238,0.0,0.0,0.0,0.7931074016325782,0.9879441440920523,0.08372934101518147,0.0,0.0,0.0,0.7626675234073802,0.9634560991755431,path2_flcap,trend,trend,60,30.0,4,10.0,40.0,15000.0,10.0
95116,0.7327263551873502,0.7016800538290088,0.9857376531695698,0.9624518661692213,0.7222759577778712,0.6753332772614492,2.0,68700,994,66712.0,64235,2506,59223.0,0.08297237057908238,0.0,0.0,0.0,0.7978652664404292,0.9871682496802839,0.08372934101518147,0.0,0.0,0.0,0.765260693959978,0.9631301166521726,path3_margin,trend,trend,60,30.0,2,10.0,40.0,15000.0,10.0
95116,0.7323268430127423,0.6983262542579587,0.9871511427586999,0.9648008190057511,0.7229172799528997,0.6737457420412969,2.0,68761,895,66971.0,64084,2338,59408.0,0.08297237057908238,0.0,0.0,0.0,0.79750985967165,0.9884850924355252,0.08372934101518147,0.0,0.0,0.0,0.7616577932807049,0.9654112684543538,path4_radius,trend,trend,60,20.0,2,10.0,40.0,15000.0,10.0
