adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_score,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_score,ades_wrong,height_ft,k,n_ground_truth,penalty_nm,radius_nm
0.9866884596646184,62782,0.6856647162146143,0.07942973523421588,0.9886741430048517,0.7358828487147071,0.8834269662921348,0.085334418667752,0.6765374626881755,0.007672496470867143,61088.0,847,0.9677794291376091,50791,0.565544887337148,0.07982844642722443,0.9696614983113294,0.6102750875384994,0.6532663316582915,0.03509719222462203,0.5473227082188385,0.004288839319389217,47409.0,1691,10000.0,2.0,92799,10.0,10.0
0.9826367260495826,63101,0.691990215411804,0.07942973523421588,0.9846653323036674,0.742742426370745,0.8836879432624114,0.08452041785375118,0.6799749997306005,0.007597064623541202,60871.0,1115,0.9643586833144154,50976,0.5696182070927488,0.07982844642722443,0.966334520928992,0.6146666510522186,0.6513994910941476,0.03455723542116631,0.5493162641838812,0.004234959428442117,47208.0,1884,15000.0,2.0,92799,10.0,10.0
0.981230577998757,63152,0.6935419562710805,0.07942973523421588,0.9832376759179181,0.744428056374959,0.8836879432624114,0.08452041785375118,0.680524574618261,0.007597064623541202,60736.0,1208,0.962289765442341,51036,0.5715147792540868,0.07982844642722443,0.9642809669394808,0.6167043365225844,0.6513994910941476,0.03455723542116631,0.5499628228752464,0.004234959428442117,47036.0,2000,20000.0,2.0,92799,10.0,10.0
0.9802427365284331,63159,0.6943178267007187,0.07942973523421588,0.9822819803970847,0.7452357540853116,0.8836879432624114,0.08452041785375118,0.6806000064655869,0.007597064623541202,60613.0,1273,0.9602449930485101,51110,0.5735622151100767,0.07982844642722443,0.9624876977818154,0.6187537328289867,0.6513994910941476,0.03455723542116631,0.5507602452612635,0.004234959428442117,46878.0,2116,25000.0,2.0,92799,10.0,10.0
0.978589576749086,63166,0.6955678401706915,0.07942973523421588,0.9807589775756625,0.7464765650606359,0.8836879432624114,0.08452041785375118,0.6806754383129129,0.007597064623541202,60402.0,1382,0.9583286553646945,51215,0.5758898263989913,0.07982844642722443,0.9607473463924134,0.6211544542164865,0.6513994910941476,0.03455723542116631,0.5518917229711527,0.004234959428442117,46761.0,2227,30000.0,2.0,92799,10.0,10.0
0.9753868009017633,63168,0.6978738995032274,0.07942973523421588,0.977969917758529,0.7486772486772487,0.8830242510699001,0.08397775064441731,0.6806969902692916,0.007553960710783522,59980.0,1594,0.9504655975168133,51443,0.5832390435241759,0.07982844642722443,0.9551077525888609,0.6276422573807544,0.6529562982005142,0.034287257019438445,0.5543486459983406,0.0041918555156844365,46081.0,2681,35000.0,2.0,92799,10.0,10.0
0.9732090586966569,63171,0.6994687442752616,0.07942973523421588,0.9768135402679324,0.7497073559020462,0.8892128279883382,0.08275674942341608,0.68072931820386,0.007392321037942219,59693.0,1739,0.9448626132709734,51718,0.5898339421761011,0.07982844642722443,0.9519846114008804,0.6331580611539858,0.6509186351706037,0.03347732181425486,0.557312040000431,0.004105647690169075,45682.0,3018,40000.0,2.0,92799,10.0,10.0
0.9731032889162752,63169,0.6995226241662087,0.07942973523421588,0.9767525370804059,0.7497541789577188,0.8888888888888888,0.08248541581874916,0.6807077662474811,0.0073707690815633786,59677.0,1746,0.944520460474705,51772,0.5906636924966864,0.07982844642722443,0.9518566414188065,0.6339075546603272,0.6509186351706037,0.03347732181425486,0.5578939428226597,0.004105647690169075,45690.0,3041,1000000000.0,2.0,92799,10.0,10.0
0.9838780918727915,26730,0.29276177545016646,0.07942973523421588,0.9852168323944195,0.3096057498712366,0.8115942028985508,0.09116809116809117,0.2880418970032005,0.00892250994083988,25854.0,438,0.9688741932407083,30474,0.3389368419918318,0.07982844642722443,0.970106075216972,0.3643241090981485,0.6805555555555556,0.03968682505399568,0.3283871593443895,0.004655222577829503,28516.0,979,0.0,2.0,92799,10.0,20.0
0.9867907688384546,38697,0.422579984698111,0.07942973523421588,0.9882016632016632,0.4504377955705389,0.8658064516129033,0.0910324243657577,0.41699802799599134,0.008351383096800611,37661.0,518,0.97179655918022,41348,0.4584963200034483,0.07982844642722443,0.9728436018957346,0.4941972807438723,0.6821345707656613,0.03968682505399568,0.4455651461761441,0.004644446599640082,38948.0,1200,500.0,2.0,92799,10.0,20.0
0.987503182551133,46543,0.5078934040237503,0.07942973523421588,0.9890905954896296,0.5429367420517863,0.8811096433289299,0.09048975715642382,0.5015463528701818,0.00815741548939105,45365.0,589,0.9719492087963855,45391,0.5032489574241101,0.07982844642722443,0.973197522605149,0.5426684310992962,0.6821345707656613,0.03968682505399568,0.4891324259959698,0.004644446599640082,42771.0,1310,1000.0,2.0,92799,10.0,20.0
0.9874393114609387,53693,0.5859545900279098,0.07942973523421588,0.9893321397265895,0.6276513555274618,0.8837209302325582,0.08764075430742098,0.5785945969245359,0.007877240056466126,52327.0,683,0.9713071630918656,48002,0.5325488421211435,0.07982844642722443,0.9725614106615024,0.5744750617746601,0.6813953488372093,0.039551835853131746,0.5172685050485458,0.004633670621450662,45166.0,1418,2000.0,2.0,92799,10.0,20.0
0.9864407876640292,60965,0.6659877800407332,0.07942973523421588,0.9883680925310048,0.7145081238001592,0.8845618915159944,0.08628408628408628,0.6569575103179991,0.007747928318193084,59289.0,838,0.9702479036215167,52993,0.5885623767497494,0.07982844642722443,0.9717229810687754,0.6353011441486808,0.6714975845410628,0.037526997840172785,0.5710514121919418,0.00446125497041994,49743.0,1625,5000.0,2.0,92799,10.0,20.0
0.9856704992765236,63352,0.692604446168601,0.07942973523421588,0.9876704563348345,0.7433862433862434,0.8834269662921348,0.085334418667752,0.682679770256145,0.007672496470867143,61510.0,921,0.96696632799617,54534,0.6077328419487279,0.07982844642722443,0.9686401199421707,0.6561230106217283,0.6616541353383458,0.035637149028077755,0.5876571945818382,0.004299615297578638,50808.0,1863,8000.0,2.0,92799,10.0,20.0
0.9850136864802043,64413,0.7046735417407515,0.07942973523421588,0.9869864603481625,0.7564849932106569,0.8834269662921348,0.085334418667752,0.6941130831151198,0.007672496470867143,62453.0,980,0.9636179359032607,55144,0.6166661278677572,0.07982844642722443,0.965419590874712,0.6657961611879472,0.6556122448979592,0.03469222462203024,0.5942305412773845,0.0042241834502526965,50980.0,2082,10000.0,2.0,92799,10.0,20.0
0.9791440591042202,65868,0.7249108287804825,0.07942973523421588,0.981263439647524,0.7784450063211125,0.9108469539375929,0.0831637498304165,0.709792131380726,0.007252233321479757,63062.0,1403,0.9559982825246887,55663,0.6274313300789879,0.07982844642722443,0.9581114722356684,0.6774015997002026,0.7055393586005831,0.03266738660907127,0.5998232739576935,0.0036961605189711096,50539.0,2562,15000.0,2.0,92799,10.0,20.0
0.9742717445730612,66155,0.7317104710180067,0.07942973523421588,0.9763302150986117,0.7858313433534673,0.9244712990936556,0.08302808302808302,0.7128848371210896,0.007133697561396136,62661.0,1747,0.9499463162738381,55740,0.6323020722206059,0.07982844642722443,0.952120359569066,0.6826480542445925,0.7177177177177178,0.032262419006479484,0.6006530242782788,0.003588400737076908,49866.0,2937,20000.0,2.0,92799,10.0,20.0
0.9708484323880224,66174,0.7345014493690665,0.07942973523421588,0.9730046599982191,0.7887577843330056,0.9257575757575758,0.08289241622574955,0.7130895807066886,0.007112145605017295,62200.0,1987,0.9440066292362849,55821,0.637205142296792,0.07982844642722443,0.9465115883044123,0.6876954245763605,0.7220543806646526,0.032262419006479484,0.6015258785116219,0.003566848780698068,49199.0,3311,25000.0,2.0,92799,10.0,20.0
