adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_score,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_score,ades_wrong,height_ft,k,n_ground_truth,penalty_nm,radius_nm
0.9904508030773383,29353,0.31157744228100426,0.08297237057908238,0.9921044429823043,0.33106713748509586,0.8148148148148148,0.08920425747592499,0.3086021279280037,0.009083645233188949,28787.0,283,0.9888017917133258,33554,0.3567643719248076,0.08372934101518147,0.9891317223406776,0.3874609876996512,0.4214876033057851,0.01921145153189352,0.3527692501787291,0.0038163926153328568,32794.0,380,0.0,2.0,95116,10.0,5.0
0.9914713734796796,40107,0.4252912233483326,0.08297237057908238,0.9933696364644784,0.4547601577547464,0.8148148148148148,0.08920425747592499,0.4216640733420245,0.009083645233188949,39417.0,345,0.9914507457860059,49055,0.5201858782959754,0.08372934101518147,0.9918870679863703,0.5657242518817698,0.46319018404907975,0.018960321446509294,0.5157386769838933,0.0034273939190041635,48209.0,423,500.0,2.0,95116,10.0,5.0
0.9916936113279072,53367,0.5657723201143866,0.08297237057908238,0.9937352580432116,0.6075736035953407,0.8186046511627907,0.08920425747592499,0.5610727953236049,0.009041591320072333,52473.0,447,0.9913364499851588,53437,0.5667185331595105,0.08372934101518147,0.9918102966906154,0.6164631907472002,0.46319018404907975,0.018960321446509294,0.5618087388031456,0.0034273939190041635,52503.0,467,1000.0,2.0,95116,10.0,5.0
0.9924354417639103,63105,0.6685100298582783,0.08297237057908238,0.9945188017845762,0.7195267357607997,0.8506172839506173,0.08730359858084136,0.6634530468060053,0.00851591740611464,62143.0,481,0.9907212376525276,54561,0.5789982757895622,0.08372934101518147,0.9914539259097287,0.6296929502478429,0.46319018404907975,0.018960321446509294,0.5736258883889146,0.0034273939190041635,53539.0,511,2000.0,2.0,95116,10.0,5.0
0.9917844184194224,67241,0.7127928003700744,0.08297237057908238,0.993966997685358,0.7677359442355315,0.8542713567839196,0.08616320324379118,0.7069367929685857,0.008368728710206485,66127.0,557,0.9888176316502574,54736,0.5819735901425628,0.08372934101518147,0.9900964956830879,0.6325959243620342,0.46153846153846156,0.01883475640381718,0.5754657470877665,0.0034168804407250096,53498.0,619,5000.0,2.0,95116,10.0,5.0
0.9916430032221519,67399,0.7145695781992515,0.08297237057908238,0.9938779158101707,0.7696734843621021,0.8535353535353535,0.08565636087176888,0.7085979225366921,0.008326674797089869,66263.0,568,0.9878441315567064,54935,0.5846650405820262,0.08372934101518147,0.9891131653065646,0.6355333210941803,0.46153846153846156,0.01883475640381718,0.5775579292653181,0.0034168804407250096,53583.0,676,8000.0,2.0,95116,10.0,5.0
0.9912111814935113,67443,0.7153475755919089,0.08297237057908238,0.9935274599372089,0.7705104099789049,0.8526048284625158,0.08502280790674101,0.7090605155809748,0.0082741074056941,66247.0,598,0.9872922425243207,55006,0.585747928844779,0.08372934101518147,0.9885745179311588,0.6367036901046448,0.46153846153846156,0.01883475640381718,0.5783043862231381,0.0034168804407250096,53590.0,708,10000.0,2.0,95116,10.0,5.0
0.9907218462351542,67485,0.7161465999411245,0.08297237057908238,0.993029442801302,0.7713817297991379,0.8526048284625158,0.08502280790674101,0.7095020816686993,0.0082741074056941,66221.0,632,0.9863351815417636,55146,0.5878085705874931,0.08372934101518147,0.9876623026776574,0.6389182118597393,0.46153846153846156,0.01883475640381718,0.5797762731822196,0.0034168804407250096,53618.0,764,15000.0,2.0,95116,10.0,5.0
0.9904033808273048,67495,0.7164830312460575,0.08297237057908238,0.9927207903141945,0.7717486013023939,0.8524173027989822,0.08489609731373543,0.7096072164514908,0.008263593927414947,66187.0,654,0.985631005651329,55287,0.5897325371125783,0.08372934101518147,0.9869509182687144,0.6410179915549844,0.46153846153846156,0.01883475640381718,0.5812586736195803,0.0034168804407250096,53675.0,806,20000.0,2.0,95116,10.0,5.0
0.9900265469852305,67501,0.7168194625509904,0.08297237057908238,0.9923381887834647,0.7721154728056498,0.8524173027989822,0.08489609731373543,0.7096702973211657,0.008263593927414947,66141.0,680,0.9853393279192508,55448,0.591624963202826,0.08372934101518147,0.9866714247479704,0.6430718744262897,0.46153846153846156,0.01883475640381718,0.5829513436225241,0.0034168804407250096,53798.0,825,25000.0,2.0,95116,10.0,5.0
0.9897517850074039,67508,0.7170928129862484,0.08297237057908238,0.9920888189630861,0.7724135559020453,0.8520408163265306,0.08464267612772428,0.7097438916691198,0.008242566970856638,66110.0,699,0.9843791462486953,55644,0.5942953866857311,0.08372934101518147,0.9858764589884347,0.6458715806866164,0.46153846153846156,0.01883475640381718,0.5850119853652382,0.0034168804407250096,53878.0,883,30000.0,2.0,95116,10.0,5.0
0.988847420417124,67563,0.7183334034231885,0.08297237057908238,0.9915953930302536,0.7734453820049527,0.8518518518518519,0.0845159655347187,0.7103221329744732,0.008232053492577484,66039.0,762,0.9796085112300953,56351,0.6047773245300475,0.08372934101518147,0.9824852732961596,0.6564278501927666,0.4585987261146497,0.01808136614766449,0.5924450145086,0.003301232179654317,54005.0,1173,35000.0,2.0,95116,10.0,5.0
0.9881213290085036,67629,0.7195634803818496,0.08297237057908238,0.9911045986708702,0.7745918554526278,0.8518518518518519,0.0845159655347187,0.7110160225408975,0.008232053492577484,66003.0,813,0.9781211098037209,57358,0.6165208797678624,0.08372934101518147,0.9818100696708653,0.668647879566734,0.46905537459283386,0.01808136614766449,0.603032087135708,0.0032276378317002397,54792.0,1283,40000.0,2.0,95116,10.0,5.0
0.9880933249572674,67634,0.7196370747298036,0.08297237057908238,0.9910905888795157,0.7746606438594882,0.8518518518518519,0.0845159655347187,0.7110685899322932,0.008232053492577484,66004.0,815,0.9781148502729267,57520,0.6182661171622019,0.08372934101518147,0.9818100925751638,0.67054112355425,0.46905537459283386,0.01808136614766449,0.6047352706169309,0.0032276378317002397,54946.0,1287,1000000000.0,2.0,95116,10.0,5.0
0.9892491237530332,29353,0.31195592749905376,0.08297237057908238,0.9908691592017431,0.33147986792625883,0.8148148148148148,0.08920425747592499,0.3086021279280037,0.009083645233188949,28715.0,319,0.987236044938533,33568,0.3574792884477901,0.08372934101518147,0.9875576309256413,0.3882412337066275,0.4214876033057851,0.01921145153189352,0.3529164388746373,0.0038163926153328568,32700.0,434,0.0,2.0,95116,10.0,10.0
0.9902962962962963,40107,0.42579587030573196,0.08297237057908238,0.9921690084101324,0.45531046500963035,0.8148148148148148,0.08920425747592499,0.4216640733420245,0.009083645233188949,39321.0,393,0.9902336656039388,49074,0.5210269565583078,0.08372934101518147,0.9906649927101895,0.5666421883605655,0.46319018404907975,0.018960321446509294,0.5159384330711972,0.0034273939190041635,48106.0,484,500.0,2.0,95116,10.0,10.0
0.9906810967346712,53367,0.5663505614197402,0.08297237057908238,0.9927049952874647,0.608204163991562,0.8186046511627907,0.08920425747592499,0.5610727953236049,0.009041591320072333,52363.0,502,0.9899451892452411,53461,0.5677698809874259,0.08372934101518147,0.9904135547876491,0.6176106113456948,0.46319018404907975,0.018960321446509294,0.5620610622818454,0.0034273939190041635,52375.0,543,1000.0,2.0,95116,10.0,10.0
