adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_mode,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_score,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_mode,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_score,ades_wrong,arm,endpoint_candidate_radius_nm,endpoint_height_ft,endpoint_radius_nm,endpoint_sched_penalty_nm,k,n_ground_truth,period,run,tracks_table,trend_bearing_tiebreak_nm,trend_max_fl,trend_ooa,trend_radius_exact,trend_radius_nm,trend_rank_by,trend_sched_penalty_nm,trend_smooth_before_cut,trend_smooth_half_window,trend_vote_margin
0.9700269918218808,72235,0.7829071870137516,0.08297237057908238,0.9734756304805927,0.8432885444373108,endpoint,0.8963068181818182,0.079954384186518,0.7594411034946802,0.007401488708524328,67771.0,2232,0.9729980062481358,61979,0.6696980529038227,0.08372934101518147,0.9735023403386422,0.730516798237562,trend,0.0,0.0,0.651614870263678,0.0,58539.0,1720,airframe_only,110.0,15000.0,30.0,10.0,2.0,95116,2025,shipped,osn_tracks_clean,2.0,60,False,True,30.0,haversine,10.0,True,2,0
0.9821081137929222,74707,0.7997392657386769,0.08297237057908238,0.985748502994012,0.8615747959277263,endpoint,0.8920454545454546,0.07957425240750127,0.7854304218007485,0.007401488708524328,71985.0,1361,0.9857765189415514,64039,0.6829870894486731,0.08372934101518147,0.9861104695030875,0.7451464108683679,trend,0.0,0.0,0.6732726355187351,0.0,62191.0,924,legacy,110.0,15000.0,30.0,10.0,2.0,95116,2025,shipped,osn_tracks_clean,2.0,60,False,True,30.0,haversine,10.0,True,2,0
