arm,assign_bytes,assign_objects,clean_match_pct,completeness,fragmented_pct,gate_clean_match_pct,gate_fragmented_pct,gate_merged_pct,gate_n_flights,homogeneity,land_err_p50_s,land_err_p90_s,land_signed_p10_s,land_signed_p50_s,land_signed_p90_s,merged_pct,n_apdf_flights,n_flights,n_tracks,off_err_p50_s,off_err_p90_s,off_signed_p10_s,off_signed_p50_s,off_signed_p90_s,period
airframe_only,307645349,52,88.56345885634589,0.9958556526887868,6.904323570432357,88.51337781447347,6.965612657041484,4.521009528485038,89626,0.9977490123185607,404.0,926.0,115.0,362.0,799.0,4.532217573221757,35398,89625,94130,129.0,1051.0,-891.0,-1.0,94.0,2025
airport_anchored,314806063,72,86.1534170153417,0.9958101346269636,9.545327754532776,83.52040702474729,12.034454287818267,4.44513868743445,89626,0.9979999782723729,404.0,927.0,116.0,362.0,800.0,4.301255230125523,35398,89625,96717,71.0,974.0,-831.0,4.0,94.0,2025
ground_anchored,309036795,55,80.1071129707113,0.9955317336439472,18.72245467224547,61.80349452167898,36.04088099435432,2.1556244839667063,89626,0.9999192619471481,399.0,906.0,115.0,360.0,780.0,1.1704323570432358,35398,89625,106621,25.0,214.0,-22.0,19.0,94.0,2025
legacy,310485406,53,50.15230125523013,0.9937569852211503,49.44156206415621,33.9611273514382,65.62269877044608,0.41617387811572537,89626,0.9998759875199246,398.0,832.0,105.0,359.0,742.0,0.4061366806136681,35398,89625,146797,104.0,921.0,-806.0,6.0,109.0,2025
no_month_suffix,310224732,53,50.15230125523013,0.9937569852211502,49.44156206415621,33.9611273514382,65.62269877044608,0.41617387811572537,89626,0.9998759875199246,398.0,832.0,105.0,359.0,742.0,0.4061366806136681,35398,89625,146797,104.0,921.0,-806.0,6.0,109.0,2025
recommended,309566186,57,90.80278940027894,0.9948643013450438,8.45076708507671,89.83442304688371,9.020819851382411,1.1447571017338718,89626,0.9997387201153007,406.0,901.0,67.0,359.0,768.0,0.7464435146443514,35398,89625,98876,136.0,991.0,-838.0,-1.0,109.0,2025
traffic_style,309491214,53,46.36987447698745,0.9979100297667302,44.135006973500694,31.888068194497134,58.555553076116304,9.556378729386562,89626,0.9941810130741777,409.0,936.0,120.0,371.0,828.0,9.495118549511854,35398,89625,111027,98.0,1064.0,-917.0,5.0,94.0,2025
vertical_profile,309594623,55,37.61673640167364,0.9938461498332765,59.90962343096234,36.72371856380961,60.789279896458616,2.487001539731774,89626,0.9997862536341967,404.0,927.0,69.0,360.0,797.0,2.473640167364017,35398,89625,145774,54.0,189.0,19.0,53.0,114.0,2025
