adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_mode,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_score,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_mode,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_score,ades_wrong,arm,endpoint_candidate_radius_nm,endpoint_height_ft,endpoint_radius_nm,endpoint_sched_penalty_nm,k,n_ground_truth,period,run,tracks_table,trend_bearing_tiebreak_nm,trend_max_fl,trend_ooa,trend_radius_exact,trend_radius_nm,trend_rank_by,trend_sched_penalty_nm,trend_smooth_before_cut,trend_smooth_half_window,trend_vote_margin
0.9628444688702206,49055,0.5356406913663316,0.08297237057908238,0.9664979272959183,0.5752545171053839,endpoint,0.9046849757673667,0.07095793208312215,0.5157386769838933,0.006507843054796248,45269.0,1893,0.9547425597955085,41833,0.4606585642794062,0.08372934101518147,0.9564670644991655,0.5018473471635763,trend,0.0,0.0,0.43981033685184406,0.0,37867.0,1983,airframe_only,110.0,15000.0,30.0,10.0,2.0,95116,2025,shipped,osn_tracks_clean,2.0,60,False,True,30.0,haversine,10.0,True,2,0
0.9652816980919047,51297,0.5587072627107953,0.08297237057908238,0.9688180255871682,0.6004081445473722,endpoint,0.9061488673139159,0.07095793208312215,0.5393098952857563,0.006497329576517095,47607.0,1845,0.9541424154237905,41967,0.46242482863030404,0.08372934101518147,0.9558374709606887,0.5037864879750321,trend,0.0,0.0,0.4412191429412507,0.0,37933.0,2017,airport_anchored,110.0,15000.0,30.0,10.0,2.0,95116,2025,shipped,osn_tracks_clean,2.0,60,False,True,30.0,haversine,10.0,True,2,0
0.9726660718630871,59960,0.6481033685184406,0.08297237057908238,0.9761388286334056,0.6976520223791617,endpoint,0.9105691056910569,0.07095793208312215,0.6303881576180663,0.006465789141679633,56590.0,1685,0.9655245897757677,40777,0.4440157281635056,0.08372934101518147,0.9666690372899035,0.48401643106297043,trend,0.0,0.0,0.42870810378905755,0.0,37865.0,1456,ground_anchored,110.0,15000.0,30.0,10.0,2.0,95116,2025,shipped,osn_tracks_clean,2.0,60,False,True,30.0,haversine,10.0,True,2,0
0.9821081137929222,74707,0.7997392657386769,0.08297237057908238,0.985748502994012,0.8615747959277263,endpoint,0.8920454545454546,0.07957425240750127,0.7854304218007485,0.007401488708524328,71985.0,1361,0.9857765189415514,64039,0.6829870894486731,0.08372934101518147,0.9861104695030875,0.7451464108683679,trend,0.0,0.0,0.6732726355187351,0.0,62191.0,924,legacy,110.0,15000.0,30.0,10.0,2.0,95116,2025,shipped,osn_tracks_clean,2.0,60,False,True,30.0,haversine,10.0,True,2,0
0.9821081137929222,74707,0.7997392657386769,0.08297237057908238,0.985748502994012,0.8615747959277263,endpoint,0.8920454545454546,0.07957425240750127,0.7854304218007485,0.007401488708524328,71985.0,1361,0.9856995520527069,64034,0.6829870894486731,0.08372934101518147,0.9860334765402442,0.7451464108683679,trend,0.0,0.0,0.6732200681273393,0.0,62176.0,929,no_month_suffix,110.0,15000.0,30.0,10.0,2.0,95116,2025,shipped,osn_tracks_clean,2.0,60,False,True,30.0,haversine,10.0,True,2,0
0.9643166823751178,51157,0.557740022709113,0.08297237057908238,0.9679196556671449,0.5993189947720811,endpoint,0.9045307443365695,0.07083122149011657,0.5378380083266748,0.006497329576517095,47371.0,1893,0.9672854903865257,43819,0.4762710795239497,0.08372934101518147,0.9687182208073573,0.5190242335230402,trend,0.0,0.0,0.46069010471424365,0.0,40855.0,1482,recommended,110.0,15000.0,30.0,10.0,2.0,95116,2025,shipped,osn_tracks_clean,2.0,60,False,True,30.0,haversine,10.0,True,2,0
0.9694351529596577,71586,0.7763467765675596,0.08297237057908238,0.9731359649122807,0.8364670274236449,endpoint,0.8592375366568915,0.0742524075012671,0.7526178560915093,0.007170192186382943,67072.0,2257,0.9664534058114855,63294,0.6885382059800664,0.08372934101518147,0.9694138548957743,0.749162382963099,trend,0.0,0.0,0.6654400942007653,0.0,58900.0,2197,traffic_style,110.0,15000.0,30.0,10.0,2.0,95116,2025,shipped,osn_tracks_clean,2.0,60,False,True,30.0,haversine,10.0,True,2,0
0.9770940272379314,65862,0.7086715168846461,0.08297237057908238,0.9803485910735464,0.7636774282307621,endpoint,0.9150326797385621,0.07095793208312215,0.6924387064216325,0.006434248706842172,62774.0,1544,0.9742095961248937,29766,0.3212288153412675,0.08372934101518147,0.9752948885976409,0.3501927666605471,trend,0.0,0.0,0.31294419445729427,0.0,28190.0,788,vertical_profile,110.0,15000.0,30.0,10.0,2.0,95116,2025,shipped,osn_tracks_clean,2.0,60,False,True,30.0,haversine,10.0,True,2,0
