clean_match_pct,completeness,fragmented_pct,gap_minutes,homogeneity,land_err_p50_s,land_err_p90_s,land_signed_p10_s,land_signed_p50_s,land_signed_p90_s,low_alt_ft,low_alt_gap_minutes,merged_pct,n_apdf_flights,n_flights,n_tracks,off_err_p50_s,off_err_p90_s,off_signed_p10_s,off_signed_p50_s,off_signed_p90_s,period,v_measure
49.64903078931804,0.9937272368399274,49.97042707763729,30,0.9998826371898814,373.0,785.0,58.0,345.0,701.0,5000,10,0.3805421330446718,22069,89609,147459,105.0,941.0,-807.0,13.0,119.0,2025,0.9967954344151325
49.59769665993371,0.9936292674738265,50.06639958039929,30,0.9998933170923914,374.0,788.0,58.0,345.0,701.0,20000,10,0.33590375966699776,22069,89609,147916,105.0,941.0,-806.0,13.0,119.0,2025,0.9967514508301132
49.645682911314715,0.9937412459327102,49.953687687620665,30,0.9998780632158665,373.0,785.0,58.0,345.0,701.0,5000,15,0.4006294010646252,22069,89609,147306,109.0,951.0,-816.0,11.0,119.0,2025,0.9968002093090378
49.612757789483084,0.9936768251869971,50.026783322917595,30,0.9998880361012497,374.0,788.0,58.0,345.0,701.0,20000,15,0.3604588875993215,22069,89608,147616,109.0,951.0,-816.0,11.0,119.0,2025,0.9967727547259302
49.8934258835608,0.9952628103844279,49.23835775424344,50,0.9997192838138389,372.0,783.0,59.0,345.0,704.0,5000,10,0.8682163621957616,22069,89609,143156,104.0,946.0,-816.0,12.0,119.0,2025,0.9974860695718952
49.859947103527546,0.995095767533947,49.493912441830616,50,0.9997675461419764,373.0,787.0,59.0,345.0,704.0,20000,10,0.6461404546418329,22069,89609,143983,104.0,946.0,-816.0,12.0,119.0,2025,0.9974261864091827
49.888962046223035,0.9952768248934544,49.220502404892365,50,0.9997143214261275,372.0,783.0,59.0,345.0,705.0,5000,15,0.8905355488845986,22069,89609,143002,106.0,957.0,-824.0,11.0,119.0,2025,0.9974906379560649
49.874454574875294,0.9951452878164401,49.45373790579071,50,0.9997619796459349,373.0,787.0,59.0,345.0,705.0,20000,15,0.6718075193339955,22069,89609,143682,106.0,958.0,-825.0,11.0,119.0,2025,0.9974482916674745
49.97935475231282,0.9958514043615349,48.897990157238674,60,0.9995999302581624,371.0,778.0,59.0,346.0,706.0,5000,10,1.122655090448504,22069,89609,141232,102.0,931.0,-821.0,11.0,114.0,2025,0.9977221464406212
49.97712283364394,0.9956777274754223,49.21045877088239,60,0.9996855575192017,372.0,782.0,59.0,346.0,705.0,20000,10,0.8124183954736689,22069,89609,142173,102.0,931.0,-821.0,11.0,114.0,2025,0.9976776174904922
49.9760063387905,0.9958633684991859,48.88010981284944,60,0.9995942911508078,371.0,779.0,59.0,346.0,706.0,5000,15,1.143883848360061,22069,89607,141077,104.0,943.0,-826.0,11.0,114.0,2025,0.997725341957498
49.990514345657246,0.9957273797591802,49.16916827550804,60,0.9996786576301063,372.0,782.0,59.0,346.0,706.0,20000,15,0.8403173788347152,22069,89609,141870,104.0,943.0,-826.0,11.0,114.0,2025,0.9976991065593384
