clean_match_pct,completeness,fragmented_pct,gap_minutes,homogeneity,land_err_p50_s,land_err_p90_s,land_signed_p10_s,land_signed_p50_s,land_signed_p90_s,low_alt_ft,low_alt_gap_minutes,merged_pct,n_apdf_flights,n_flights,n_tracks,off_err_p50_s,off_err_p90_s,off_signed_p10_s,off_signed_p50_s,off_signed_p90_s,period,v_measure
50.79408637189998,0.9883553402120994,49.00353308407368,10,0.999942554573914,381.0,809.0,59.0,342.0,697.0,1000,10,0.20238054402634378,7613,29153,49861,94.0,966.0,-795.0,10.0,114.0,2025,0.9941151839572009
50.79408637189998,0.9883553402120994,49.00353308407368,10,0.999942554573914,381.0,809.0,59.0,342.0,697.0,2500,10,0.20238054402634378,7613,29153,49861,94.0,966.0,-795.0,10.0,114.0,2025,0.9941151839572009
50.79408637189998,0.9883553402120994,49.00353308407368,10,0.999942554573914,381.0,809.0,59.0,342.0,697.0,5000,10,0.20238054402634378,7613,29153,49861,94.0,966.0,-795.0,10.0,114.0,2025,0.9941151839572009
50.79408637189998,0.9883553402120994,49.00353308407368,10,0.999942554573914,381.0,809.0,59.0,342.0,697.0,7500,10,0.20238054402634378,7613,29153,49861,94.0,966.0,-795.0,10.0,114.0,2025,0.9941151839572009
50.79408637189998,0.9883553402120994,49.00353308407368,10,0.999942554573914,381.0,809.0,59.0,342.0,697.0,10000,10,0.20238054402634378,7613,29153,49861,94.0,966.0,-795.0,10.0,114.0,2025,0.9941151839572009
51.04791959661098,0.9903151589529648,48.69824717867801,15,0.9999314837569049,375.0,791.0,62.0,343.0,698.0,1000,3,0.25383322471100744,7613,29153,48812,91.0,954.0,-791.0,10.0,109.0,2025,0.9951000896356217
51.006757452063255,0.9902978036367465,48.73940932322574,15,0.9999314837569049,375.0,791.0,59.0,343.0,698.0,2500,3,0.25383322471100744,7613,29153,48873,89.0,936.0,-776.0,12.0,109.0,2025,0.995091327842405
51.01018763077556,0.9902572831282838,48.77028093163654,15,0.9999391558459848,375.0,792.0,59.0,343.0,698.0,5000,3,0.21953143758789834,7613,29153,48950,84.0,915.0,-766.0,14.0,109.0,2025,0.9950746693848714
50.986176379789384,0.9902298583766862,48.80458271875965,15,0.9999413065429595,375.0,792.0,59.0,343.0,698.0,7500,3,0.2092409014509656,7613,29153,48989,84.0,914.0,-766.0,14.0,109.0,2025,0.9950618879587798
50.97245566494014,0.9902077858270767,48.81830343360889,15,0.9999413065429595,375.0,792.0,59.0,343.0,698.0,10000,3,0.2092409014509656,7613,29153,49018,84.0,914.0,-766.0,14.0,109.0,2025,0.9950507435900543
51.04791959661098,0.9903163408810532,48.69138682125339,15,0.9999293443311709,375.0,791.0,62.0,343.0,698.0,1000,5,0.26069358213562926,7613,29153,48800,94.0,961.0,-800.0,10.0,109.0,2025,0.9950996269207274
51.01704798820018,0.9903063389681177,48.72225842966419,15,0.9999293443311709,375.0,791.0,61.0,343.0,698.0,2500,5,0.26069358213562926,7613,29153,48833,92.0,946.0,-786.0,11.0,109.0,2025,0.9950945775123881
51.023908345624804,0.9902797545777348,48.74969985936267,15,0.9999370164202508,376.0,792.0,59.0,343.0,698.0,5000,5,0.22639179501252016,7613,29153,48887,89.0,924.0,-776.0,13.0,109.0,2025,0.9950849552104799
51.01018763077556,0.990262416027096,48.77371111034885,15,0.9999391671172255,376.0,792.0,59.0,343.0,698.0,7500,5,0.21610125887558743,7613,29153,48912,89.0,921.0,-776.0,13.0,109.0,2025,0.9950772664397185
50.99646691592632,0.9902439111833693,48.78743182519809,15,0.9999391671172255,376.0,792.0,59.0,343.0,698.0,10000,5,0.21610125887558743,7613,29153,48936,89.0,921.0,-776.0,13.0,109.0,2025,0.9950679237380652
51.051349775323295,0.9903192904217565,48.68109628511645,15,0.9999280351842929,374.0,791.0,64.0,343.0,698.0,1000,10,0.2675539395602511,7613,29153,48782,97.0,971.0,-806.0,9.0,109.0,2025,0.9951004677019125
51.04105923918636,0.990316002832141,48.69138682125339,15,0.9999280351842929,374.0,791.0,64.0,343.0,698.0,2500,10,0.2675539395602511,7613,29153,48793,96.0,966.0,-804.0,10.0,109.0,2025,0.9950988079938453
51.0547799540356,0.9903089878541728,48.71196789352725,15,0.9999356917389565,374.0,791.0,64.0,343.0,698.0,5000,10,0.23325215243714198,7613,29153,48817,94.0,961.0,-800.0,10.0,109.0,2025,0.9950990578783574
51.0547799540356,0.9903029965043881,48.72225842966419,15,0.9999378424359312,374.0,791.0,64.0,343.0,698.0,7500,10,0.22296161630020925,7613,29153,48827,94.0,961.0,-800.0,10.0,109.0,2025,0.9950970981076621
51.051349775323295,0.990297597441346,48.725688608376494,15,0.9999378424359312,374.0,791.0,64.0,343.0,698.0,10000,10,0.22296161630020925,7613,29153,48836,94.0,961.0,-800.0,10.0,109.0,2025,0.995094372368373
51.03419888176174,0.9903197158982279,48.677666106404146,15,0.9999211605861953,374.0,792.0,64.0,343.0,699.0,1000,15,0.28813501183411655,7613,29153,48773,99.0,973.0,-811.0,9.0,109.0,2025,0.9950972782968036
51.03419888176174,0.9903197158982279,48.677666106404146,15,0.9999211605861953,374.0,792.0,64.0,343.0,699.0,2500,15,0.28813501183411655,7613,29153,48773,99.0,973.0,-811.0,9.0,109.0,2025,0.9950972782968036
51.03419888176174,0.9903197158982279,48.677666106404146,15,0.9999211605861953,374.0,792.0,64.0,343.0,699.0,5000,15,0.28813501183411655,7613,29153,48773,99.0,973.0,-811.0,9.0,109.0,2025,0.9950972782968036
51.03419888176174,0.9903197158982279,48.677666106404146,15,0.9999211605861953,374.0,792.0,64.0,343.0,699.0,7500,15,0.28813501183411655,7613,29153,48773,99.0,973.0,-811.0,9.0,109.0,2025,0.9950972782968036
51.03419888176174,0.9903197158982279,48.677666106404146,15,0.9999211605861953,374.0,792.0,64.0,343.0,699.0,10000,15,0.28813501183411655,7613,29153,48773,99.0,973.0,-811.0,9.0,109.0,2025,0.9950972782968036
51.23314924707577,0.9919966876601574,48.372380201008475,20,0.9998862124060142,372.0,784.0,64.0,343.0,699.0,1000,3,0.3944705519157548,7613,29153,47905,91.0,938.0,-796.0,10.0,109.0,2025,0.9959258254698362
51.18512674510342,0.99197697874423,48.427263060405444,20,0.9998885159231324,372.0,784.0,59.0,343.0,699.0,2500,3,0.387610194491133,7613,29153,47973,89.0,916.0,-780.0,12.0,109.0,2025,0.995917035323834
51.19198710252804,0.9919338726876423,48.46842520495318,20,0.9999006210275065,372.0,785.0,59.0,343.0,699.0,5000,3,0.33958769251878024,7613,29153,48057,84.0,901.0,-766.0,14.0,109.0,2025,0.9959013145400775
51.178266387678796,0.9919017765181563,48.53359860048708,20,0.99991599082799,372.0,785.0,59.0,343.0,699.0,7500,3,0.28813501183411655,7613,29153,48108,84.0,900.0,-766.0,14.0,109.0,2025,0.9958927608047924
51.171406030254175,0.9918721269933964,48.55417967276095,20,0.9999182658390364,372.0,785.0,59.0,343.0,699.0,10000,3,0.2744142969848729,7613,29153,48148,84.0,900.0,-766.0,14.0,109.0,2025,0.9958789446181969
51.23314924707577,0.9919978772631568,48.365519843583854,20,0.9998840729802801,372.0,784.0,65.0,343.0,699.0,1000,5,0.40133090934037663,7613,29153,47893,94.0,946.0,-804.0,10.0,109.0,2025,0.9959253637339851
51.19541728124035,0.9919857142686908,48.410112166843895,20,0.9998863764973985,373.0,784.0,64.0,343.0,699.0,2500,5,0.3944705519157548,7613,29153,47933,91.0,924.0,-790.0,11.0,109.0,2025,0.9959203765898673
51.20570781737729,0.9919565920010749,48.447844132679315,20,0.9998984816017725,373.0,785.0,63.0,343.0,699.0,5000,5,0.34644804994340206,7613,29153,47994,89.0,906.0,-777.0,12.0,109.0,2025,0.9959117039199893
51.202277638664974,0.9919349519719652,48.50272699207629,20,0.999913851402256,373.0,785.0,63.0,343.0,699.0,7500,5,0.29499536925873837,7613,29153,48031,89.0,906.0,-777.0,13.0,109.0,2025,0.9959084208465943
51.19541728124035,0.9919088816244326,48.523308064350154,20,0.9999161264133024,373.0,785.0,63.0,343.0,699.0,10000,5,0.28127465440949473,7613,29153,48066,89.0,906.0,-777.0,13.0,109.0,2025,0.9958964092392433
51.236579425788086,0.9920008391682829,48.35522930744692,20,0.9998827638334022,371.0,784.0,69.0,343.0,699.0,1000,10,0.40819126676499845,7613,29153,47875,96.0,955.0,-811.0,9.0,109.0,2025,0.9959262070312829
51.22285871093884,0.9919955430257623,48.37581037972078,20,0.9998850673505205,371.0,784.0,66.0,343.0,699.0,2500,10,0.40133090934037663,7613,29153,47893,95.0,948.0,-806.0,10.0,109.0,2025,0.9959246806085991
51.236579425788086,0.9919860395614892,48.403251809419274,20,0.9998949402264503,371.0,784.0,66.0,343.0,699.0,5000,10,0.3601687647926457,7613,29153,47923,94.0,941.0,-803.0,10.0,109.0,2025,0.9959247884764747
51.246869961925015,0.9919757847127414,48.444413953967,20,0.9999103100269336,371.0,784.0,66.0,343.0,699.0,7500,10,0.308716084107982,7613,29153,47945,94.0,941.0,-802.0,10.0,109.0,2025,0.9959272440836636
51.25030014063733,0.9919628638064847,48.454704490103936,20,0.9999125850379802,371.0,784.0,66.0,343.0,699.0,10000,10,0.29499536925873837,7613,29153,47965,94.0,941.0,-802.0,10.0,109.0,2025,0.9959218604615376
51.21942853222653,0.9920012776912656,48.351799128734605,20,0.9998758892353047,371.0,785.0,69.0,343.0,699.0,1000,15,0.4287723390388639,7613,29153,47866,99.0,956.0,-813.0,9.0,109.0,2025,0.9959230178681773
51.215998353514216,0.9919993848604193,48.36208966487154,20,0.999878192752423,371.0,785.0,69.0,343.0,699.0,2500,15,0.4219119816142421,7613,29153,47873,97.0,955.0,-812.0,9.0,109.0,2025,0.9959232066204231
51.215998353514216,0.9919969332598586,48.36895002229616,20,0.9998804090736891,371.0,785.0,69.0,343.0,699.0,5000,15,0.41505162418962027,7613,29153,47879,97.0,955.0,-812.0,9.0,109.0,2025,0.9959230705096485
51.22628888965115,0.9919926934897418,48.39982163070696,20,0.9998936281771977,371.0,785.0,69.0,343.0,699.0,7500,15,0.37388947964188934,7613,29153,47891,97.0,955.0,-812.0,9.0,109.0,2025,0.9959274910715319
51.23314924707577,0.9919851895371479,48.40668198813158,20,0.9998959031882443,371.0,785.0,69.0,343.0,699.0,10000,15,0.3601687647926457,7613,29153,47902,97.0,955.0,-812.0,9.0,109.0,2025,0.9959248377466803
51.21256817480191,0.9920042219547679,48.344938771309984,20,0.999870143678154,371.0,784.0,69.0,343.0,699.0,1000,20,0.44249305388810756,7613,29153,47858,99.0,961.0,-816.0,9.0,109.0,2025,0.9959216515345624
51.21256817480191,0.9920042219547679,48.344938771309984,20,0.999870143678154,371.0,784.0,69.0,343.0,699.0,2500,20,0.44249305388810756,7613,29153,47858,99.0,961.0,-816.0,9.0,109.0,2025,0.9959216515345624
51.21256817480191,0.9920042219547679,48.344938771309984,20,0.999870143678154,371.0,784.0,69.0,343.0,699.0,5000,20,0.44249305388810756,7613,29153,47858,99.0,961.0,-816.0,9.0,109.0,2025,0.9959216515345624
51.21256817480191,0.9920042219547679,48.344938771309984,20,0.999870143678154,371.0,784.0,69.0,343.0,699.0,7500,20,0.44249305388810756,7613,29153,47858,99.0,961.0,-816.0,9.0,109.0,2025,0.9959216515345624
51.21256817480191,0.9920042219547679,48.344938771309984,20,0.999870143678154,371.0,784.0,69.0,343.0,699.0,10000,20,0.44249305388810756,7613,29153,47858,99.0,961.0,-816.0,9.0,109.0,2025,0.9959216515345624
51.36006585943127,0.9932236914090168,48.149418584708265,25,0.9998481540991145,370.0,779.0,66.0,343.0,699.0,1000,3,0.4905155558604603,7613,29153,47219,90.0,921.0,-797.0,10.0,109.0,2025,0.9965249137415126
51.31547353617123,0.9932036037785832,48.21459198024217,25,0.9998553887516902,370.0,779.0,62.0,343.0,699.0,2500,3,0.46993448358659484,7613,29153,47292,88.0,901.0,-781.0,12.0,109.0,2025,0.9965183961814226
51.3360546084451,0.9931546176655279,48.26261448221452,25,0.9998747544808652,370.0,779.0,62.0,343.0,699.0,5000,3,0.40133090934037663,7613,29153,47382,84.0,886.0,-766.0,14.0,109.0,2025,0.9965033565264653
51.322333893595854,0.9931201974460215,48.32778787774843,25,0.9998901242813486,370.0,779.0,62.0,343.0,699.0,7500,3,0.34987822865571294,7613,29153,47439,84.0,886.0,-766.0,14.0,109.0,2025,0.9964936627021211
51.31547353617123,0.9930892633228181,48.3483689500223,25,0.999892399292395,370.0,779.0,62.0,343.0,699.0,10000,3,0.3361575138064693,7613,29153,47481,84.0,886.0,-766.0,14.0,109.0,2025,0.9964792198964509
51.36006585943127,0.9932248893626827,48.142558227283644,25,0.9998460146733805,370.0,779.0,69.0,343.0,699.0,1000,5,0.4973759132850821,7613,29153,47207,94.0,926.0,-806.0,9.0,109.0,2025,0.9965244540900876
51.32576407230817,0.9932123665701182,48.19744108668062,25,0.9998532493259563,370.0,779.0,65.0,343.0,699.0,2500,5,0.47679484101121666,7613,29153,47252,91.0,911.0,-791.0,11.0,109.0,2025,0.9965217442571519
51.349775323294345,0.993177398870141,48.24203340994066,25,0.9998726150551311,370.0,779.0,65.0,343.0,699.0,5000,5,0.40819126676499845,7613,29153,47319,89.0,896.0,-778.0,12.0,109.0,2025,0.9965137614044587
51.34634514458203,0.9931534606567363,48.29691626933763,25,0.9998879848556146,370.0,779.0,65.0,343.0,699.0,7500,5,0.35673858608033476,7613,29153,47362,89.0,896.0,-778.0,12.0,109.0,2025,0.9965093447147686
51.33948478715741,0.9931261145068706,48.3174973416115,25,0.999890259866661,370.0,779.0,65.0,343.0,699.0,10000,5,0.3430178712310911,7613,29153,47399,89.0,896.0,-778.0,12.0,109.0,2025,0.996496708690393
51.36349603814359,0.9932278603211788,48.13226769114671,25,0.9998447055265026,369.0,779.0,73.0,343.0,699.0,1000,10,0.504236270709704,7613,29153,47189,95.0,940.0,-813.0,9.0,109.0,2025,0.9965252992192779
51.35320550200665,0.9932222215846638,48.16313929955751,25,0.9998519401790783,369.0,779.0,72.0,343.0,699.0,2500,10,0.4836551984358385,7613,29153,47212,94.0,931.0,-808.0,10.0,109.0,2025,0.9965260544059165
51.380646931705144,0.993206922898224,48.19744108668062,25,0.9998689026951331,369.0,779.0,72.0,343.0,699.0,5000,10,0.4219119816142421,7613,29153,47248,94.0,921.0,-804.0,10.0,109.0,2025,0.9965267787559551
51.39093746784207,0.9931943980048263,48.238603231228346,25,0.9998842724956165,369.0,779.0,72.0,343.0,699.0,7500,10,0.3704593009295784,7613,29153,47276,94.0,921.0,-803.0,10.0,109.0,2025,0.996528107790572
51.394367646554386,0.9931802338222647,48.24889376736528,25,0.9998865475066631,369.0,779.0,72.0,343.0,699.0,10000,10,0.35673858608033476,7613,29153,47298,94.0,921.0,-803.0,10.0,109.0,2025,0.9965221078906866
51.34634514458203,0.9932283083934862,48.128837512434394,25,0.9998378309284051,369.0,779.0,73.0,343.0,700.0,1000,15,0.5248173429835694,7613,29153,47180,96.0,941.0,-816.0,9.0,109.0,2025,0.9965221102182866
51.34634514458203,0.9932260814989884,48.149418584708265,25,0.9998450655809807,369.0,779.0,73.0,343.0,700.0,2500,15,0.504236270709704,7613,29153,47192,96.0,939.0,-813.0,9.0,109.0,2025,0.9965245827255468
51.36006585943127,0.9932179486732214,48.16313929955751,25,0.999854371542372,369.0,779.0,73.0,343.0,700.0,5000,15,0.47679484101121666,7613,29153,47204,96.0,939.0,-813.0,9.0,109.0,2025,0.9965251113094036
51.37035639556821,0.9932114563429577,48.194010907968305,25,0.9998675906458806,369.0,779.0,73.0,343.0,700.0,7500,15,0.43563269646348574,7613,29153,47222,96.0,939.0,-813.0,9.0,109.0,2025,0.9965284090020147
51.37721675299283,0.993202722495381,48.20087126539293,25,0.9998698656569271,369.0,779.0,73.0,343.0,700.0,10000,15,0.4219119816142421,7613,29153,47235,96.0,939.0,-813.0,9.0,109.0,2025,0.9965251427517615
51.33948478715741,0.9932312671174405,48.12197715500977,25,0.9998320853712543,369.0,779.0,74.0,343.0,700.0,1000,20,0.538538057832813,7613,29153,47172,97.0,946.0,-817.0,9.0,109.0,2025,0.9965207456330435
51.342914965869724,0.9932309406121221,48.13226769114671,25,0.9998370165067118,369.0,779.0,74.0,343.0,700.0,2500,20,0.5248173429835694,7613,29153,47177,97.0,942.0,-816.0,9.0,109.0,2025,0.9965230305537132
51.356635680718966,0.9932252680641084,48.13912804857133,25,0.9998441061468368,369.0,779.0,74.0,343.0,700.0,5000,20,0.504236270709704,7613,29153,47183,97.0,942.0,-816.0,9.0,109.0,2025,0.9965236967661166
51.356635680718966,0.9932230421166067,48.13912804857133,25,0.9998441061468368,369.0,779.0,74.0,343.0,700.0,7500,20,0.504236270709704,7613,29153,47189,97.0,942.0,-816.0,9.0,109.0,2025,0.9965225763866306
51.356635680718966,0.9932225616938337,48.13912804857133,25,0.9998441061468368,369.0,779.0,74.0,343.0,700.0,10000,20,0.504236270709704,7613,29153,47191,97.0,942.0,-816.0,9.0,109.0,2025,0.9965223345765475
51.43895996981443,0.9940480275338919,47.940177683257296,30,0.9997971633385652,369.0,776.0,66.0,343.0,701.0,1000,3,0.6208623469282749,7613,29153,46715,90.0,914.0,-801.0,10.0,107.0,2025,0.9969143067880797
51.39779782526669,0.994027691998199,48.01907179364045,30,0.9998144970520461,369.0,776.0,62.0,343.0,701.0,2500,3,0.583130381092855,7613,29153,46793,87.0,898.0,-781.0,12.0,107.0,2025,0.9969126968914193
51.43895996981443,0.9939779644600906,48.07738483174973,30,0.9998472287793571,369.0,776.0,62.0,343.0,700.0,5000,3,0.4836551984358385,7613,29153,46890,84.0,880.0,-766.0,14.0,108.0,2025,0.996903957882545
51.43552979110212,0.9939434210708582,48.15284876342057,30,0.9998684455177886,369.0,776.0,62.0,343.0,700.0,7500,3,0.4116214454773094,7613,29153,46951,84.0,876.0,-766.0,14.0,108.0,2025,0.9968971295763586
51.425239254965184,0.9939102993191634,48.17686001440675,30,0.9998709731916685,369.0,776.0,62.0,343.0,700.0,10000,3,0.39790073062806575,7613,29153,46996,84.0,876.0,-766.0,14.0,108.0,2025,0.99688172614238
51.43895996981443,0.9940492371437195,47.933317325832675,30,0.9997950239128311,369.0,776.0,69.0,343.0,701.0,1000,5,0.6277227043528968,7613,29153,46703,94.0,921.0,-806.0,9.0,107.0,2025,0.9969138515302008
51.40808836140363,0.9940364793010346,48.00192090007889,30,0.9998123576263122,369.0,776.0,66.0,343.0,701.0,2500,5,0.5899907385174767,7613,29153,46753,90.0,904.0,-791.0,11.0,107.0,2025,0.9969160525409889
51.45268068466367,0.9940007936835843,48.05680375947587,30,0.9998450893536232,369.0,776.0,65.0,343.0,700.0,5000,5,0.4905155558604603,7613,29153,46827,89.0,887.0,-779.0,12.0,107.0,2025,0.9969143762146929
51.45954104208829,0.9939767497748185,48.12197715500977,30,0.9998663060920546,369.0,776.0,65.0,343.0,700.0,7500,5,0.4184818029019312,7613,29153,46874,89.0,886.0,-778.0,12.0,108.0,2025,0.9969128294369547
51.44925050595136,0.9939472218503095,48.14598840599595,30,0.9998688337659345,369.0,776.0,65.0,343.0,700.0,10000,5,0.40476108805268757,7613,29153,46914,89.0,886.0,-778.0,12.0,108.0,2025,0.996899234246755
51.44239014852674,0.9940522142679801,47.92302678969574,30,0.9997937147659532,369.0,776.0,74.0,343.0,701.0,1000,10,0.6345830617775186,7613,29153,46685,95.0,931.0,-816.0,9.0,107.0,2025,0.9969146978732185
51.43552979110212,0.9940463521604821,47.96761911295579,30,0.9998110484794341,369.0,776.0,73.0,343.0,701.0,2500,10,0.5968510959420986,7613,29153,46713,94.0,921.0,-811.0,10.0,107.0,2025,0.996920366794291
51.48355229307447,0.9940303705606551,48.01221143621583,30,0.9998413769936251,369.0,775.0,73.0,343.0,700.0,5000,10,0.504236270709704,7613,29153,46756,94.0,916.0,-806.0,10.0,107.0,2025,0.996927405881498
51.50413336534834,0.9940177589723245,48.06366411690049,30,0.9998625937320567,369.0,775.0,73.0,343.0,700.0,7500,10,0.43220251775117485,7613,29153,46788,94.0,916.0,-805.0,10.0,108.0,2025,0.9969316096161469
51.50413336534834,0.9940014434825573,48.07738483174973,30,0.9998651214059364,369.0,775.0,73.0,343.0,700.0,10000,10,0.4184818029019312,7613,29153,46813,94.0,916.0,-805.0,10.0,108.0,2025,0.9969246603229388
51.425239254965184,0.994052668780284,47.91959661098343,30,0.9997868401678557,369.0,777.0,74.0,343.0,701.0,1000,15,0.6551641340513841,7613,29153,46676,96.0,936.0,-818.0,9.0,107.0,2025,0.9969115088952872
51.42866943367749,0.9940502243125934,47.95389839810654,30,0.9998041738813366,369.0,776.0,74.0,343.0,701.0,2500,15,0.617432168215964,7613,29153,46693,95.0,929.0,-816.0,9.0,107.0,2025,0.9969188966011383
51.462971220800604,0.9940415023932545,47.977909649092716,30,0.9998268458408639,369.0,775.0,74.0,343.0,701.0,5000,15,0.5591191301066786,7613,29153,46712,95.0,927.0,-815.0,9.0,107.0,2025,0.9969257808350163
51.48355229307447,0.9940349352079226,48.01907179364045,30,0.9998459118823207,369.0,775.0,74.0,343.0,701.0,7500,15,0.4973759132850821,7613,29153,46734,95.0,927.0,-815.0,9.0,107.0,2025,0.9969319557748535
51.48698247178678,0.9940240590381683,48.029362329777385,30,0.9998484395562005,369.0,775.0,74.0,343.0,701.0,10000,15,0.4836551984358385,7613,29153,46750,95.0,927.0,-815.0,9.0,107.0,2025,0.9969277423820123
51.41837889754056,0.9940556373102104,47.91273625355881,30,0.999781094610705,369.0,776.0,76.0,343.0,701.0,1000,20,0.6688848489006277,7613,29153,46668,96.0,939.0,-821.0,9.0,107.0,2025,0.9969101454124121
51.425239254965184,0.9940553501381291,47.93674750454499,30,0.9997961248070676,369.0,775.0,76.0,343.0,701.0,2500,20,0.6380132404898295,7613,29153,46678,96.0,937.0,-818.0,9.0,107.0,2025,0.9969174729418111
51.45954104208829,0.994049094389306,47.95389839810654,30,0.9998165804453288,369.0,775.0,76.0,343.0,701.0,5000,20,0.5865605598051659,7613,29153,46691,96.0,936.0,-818.0,9.0,107.0,2025,0.9969244958585488
51.469831578225225,0.9940468116065672,47.964188934243474,30,0.999822427383277,369.0,775.0,76.0,343.0,701.0,7500,20,0.5659794875313003,7613,29153,46701,96.0,936.0,-818.0,9.0,107.0,2025,0.9969262544183795
51.46640139951292,0.99404420296524,47.96761911295579,30,0.999822427383277,369.0,775.0,76.0,343.0,701.0,10000,20,0.5659794875313003,7613,29153,46706,96.0,936.0,-818.0,9.0,107.0,2025,0.996924942528637
51.40122800397901,0.994057052142555,47.90244571742188,30,0.999768714941039,369.0,777.0,76.0,344.0,701.0,1000,30,0.696326278599115,7613,29153,46657,96.0,940.0,-821.0,9.0,107.0,2025,0.9969047025130274
51.40122800397901,0.994057052142555,47.90244571742188,30,0.999768714941039,369.0,777.0,76.0,344.0,701.0,2500,30,0.696326278599115,7613,29153,46657,96.0,940.0,-821.0,9.0,107.0,2025,0.9969047025130274
51.40122800397901,0.994057052142555,47.90244571742188,30,0.999768714941039,369.0,777.0,76.0,344.0,701.0,5000,30,0.696326278599115,7613,29153,46657,96.0,940.0,-821.0,9.0,107.0,2025,0.9969047025130274
51.40122800397901,0.9940570521425551,47.90244571742188,30,0.999768714941039,369.0,777.0,76.0,344.0,701.0,7500,30,0.696326278599115,7613,29153,46657,96.0,940.0,-821.0,9.0,107.0,2025,0.9969047025130275
51.40122800397901,0.994057052142555,47.90244571742188,30,0.999768714941039,369.0,777.0,76.0,344.0,701.0,10000,30,0.696326278599115,7613,29153,46657,96.0,940.0,-821.0,9.0,107.0,2025,0.9969047025130274
51.48698247178678,0.9948917161271719,47.405069804136794,40,0.9996393542368331,369.0,775.0,69.0,344.0,702.0,1000,3,1.1079477240764244,7613,29153,46000,90.0,915.0,-803.0,10.0,107.0,2025,0.9972598847140917
51.48012211436216,0.994870584291613,47.52855623777999,40,0.9996826932506346,369.0,775.0,63.0,343.0,702.0,2500,3,0.9913216478578534,7613,29153,46098,87.0,898.0,-786.0,12.0,107.0,2025,0.9972708338641068
51.56587658216993,0.9948159583578563,47.63832195657394,40,0.9997376046842118,369.0,775.0,62.0,343.0,701.0,5000,3,0.7958014612561315,7613,29153,46220,84.0,881.0,-771.0,14.0,107.0,2025,0.997270709334503
51.55901622474531,0.99477823639617,47.737797139230956,40,0.9997716433777545,369.0,775.0,62.0,343.0,701.0,7500,3,0.7031866360237369,7613,29153,46289,84.0,880.0,-771.0,14.0,107.0,2025,0.9972686893254855
51.552155867320685,0.9947415466616171,47.77209892635406,40,0.9997791817229229,369.0,775.0,62.0,343.0,701.0,10000,3,0.6757452063252496,7613,29153,46341,84.0,880.0,-771.0,14.0,107.0,2025,0.9972540023213079
51.48698247178678,0.9948929297896436,47.39820944671217,40,0.9996372148110991,369.0,775.0,71.0,344.0,702.0,1000,5,1.1148080815010462,7613,29153,45988,94.0,921.0,-811.0,9.0,107.0,2025,0.9972594298084728
51.49041265049909,0.9948793894693242,47.51140534421843,40,0.9996805538249006,369.0,775.0,66.0,343.0,702.0,2500,5,0.9981820052824752,7613,29153,46058,90.0,905.0,-796.0,11.0,107.0,2025,0.9972741931346023
