adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_score,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_score,ades_wrong,fl_cap,k,legacy,margin,n_ground_truth,penalty_nm,radius_nm,stage,stage2_role
0.9926761511911777,35376,0.3840235347363657,0.07942973523421588,0.992982653118509,0.4170295453481294,0.0,0.0,0.381211004428927,0.0,34854.0,261,0.9793162185180679,48294,0.531406588433065,0.07982844642722443,0.9803698666287732,0.5768874939981965,0.0,0.0,0.5204150906798565,0.0,46254.0,1020,25,2.0,,8,92799,10.0,5.0,1,
0.9912216737715952,35343,0.38422827832196466,0.07942973523421588,0.9915553809897879,0.4172402490986562,0.0,0.0,0.38085539714867617,0.0,34717.0,313,0.9780237407763875,48776,0.5374195842627615,0.07982844642722443,0.9790642124490656,0.5834221405066108,0.0,0.0,0.525609112167157,0.0,46584.0,1096,25,2.0,,8,92799,10.0,10.0,1,
0.9908323754520733,35342,0.3843683660384271,0.07942973523421588,0.9911658299913061,0.41739242402959215,0.0,0.0,0.38084462117048673,0.0,34688.0,327,0.9773351235446184,48770,0.5377320876302546,0.07982844642722443,0.9783742577435404,0.5837617547516717,0.0,0.0,0.5255444562980205,0.0,46508.0,1131,25,2.0,,8,92799,10.0,15.0,1,
0.9906104602275912,35343,0.38446534984213193,0.07942973523421588,0.9909437559580553,0.41749777590485554,0.0,0.0,0.38085539714867617,0.0,34673.0,335,0.9772199070363841,48775,0.5378506233903383,0.07982844642722443,0.9782586895044024,0.5838905739480742,0.0,0.0,0.5255983361889676,0.0,46501.0,1137,25,2.0,,8,92799,10.0,20.0,1,
0.989058039961941,35343,0.38506880462073945,0.07942973523421588,0.9893902916969934,0.41815329868427215,0.0,0.0,0.38085539714867617,0.0,34561.0,391,0.9769468033968915,48777,0.538023039041369,0.07982844642722443,0.9779849624060151,0.5840779473246595,0.0,0.0,0.5256198881453464,0.0,46475.0,1151,25,2.0,,8,92799,10.0,30.0,1,
0.9885600805549339,35343,0.38526277222814903,0.07942973523421588,0.9888919977616116,0.4183640024347989,0.0,0.0,0.38085539714867617,0.0,34525.0,409,0.9767334761628256,48781,0.5381846787142103,0.07982844642722443,0.9777710964121067,0.5842536098652082,0.0,0.0,0.5256629920581041,0.0,46457.0,1162,25,2.0,,8,92799,10.0,40.0,1,
0.9870692062782774,35343,0.3858446750503777,0.07942973523421588,0.98740012292563,0.4189961136863792,0.0,0.0,0.38085539714867617,0.0,34417.0,463,0.9763815776305518,48781,0.5383786463216198,0.07982844642722443,0.9774184499479042,0.5844644049138668,0.0,0.0,0.5256629920581041,0.0,46421.0,1180,25,2.0,,8,92799,10.0,60.0,1,
0.9834163443612788,35343,0.3872778801495706,0.07942973523421588,0.9837721984078384,0.4205412745235754,0.0,0.0,0.38085539714867617,0.0,34151.0,596,0.9756785407124428,48781,0.538766581536439,0.07982844642722443,0.9767334761628256,0.5848742841751473,0.0,0.0,0.5256629920581041,0.0,46349.0,1216,25,2.0,,8,92799,10.0,80.0,1,
0.9924911660777385,6741,0.07319044386254162,0.07942973523421588,0.9930760164997053,0.07945872547642459,0.0,0.0,0.0726408689748812,0.0,6639.0,51,0.9799044125819718,44081,0.4847573788510652,0.07982844642722443,0.9807983268066928,0.5263318148282606,0.0,0.0,0.4750158945678294,0.0,42273.0,904,25,2.0,,16,92799,10.0,5.0,1,
0.9892662843699456,6728,0.07328742766624641,0.07942973523421588,0.9899941141848146,0.07955237158776982,0.0,0.0,0.07250078125841873,0.0,6582.0,73,0.9779162324560431,44105,0.48600739232103796,0.07982844642722443,0.9788060363959166,0.5276902718085044,0.0,0.0,0.4752745180443755,0.0,42113.0,996,25,2.0,,16,92799,10.0,10.0,1,
0.9888284580332206,6727,0.07330897962262524,0.07942973523421588,0.989555751691674,0.07957578311560612,0.0,0.0,0.07249000528022931,0.0,6575.0,76,0.9770868881157622,44093,0.48628756775396287,0.07982844642722443,0.9779754247438229,0.5279947535454557,0.0,0.0,0.47514520630610246,0.0,42025.0,1034,25,2.0,,16,92799,10.0,15.0,1,
0.9883925947693212,6727,0.07334130755719351,0.07942973523421588,0.9891192471695339,0.07961090040736059,0.0,0.0,0.07249000528022931,0.0,6569.0,79,0.9769590358242684,44097,0.48639532753585707,0.07982844642722443,0.9778472591804152,0.5281118619058215,0.0,0.0,0.4751883102188601,0.0,42017.0,1040,25,2.0,,16,92799,10.0,20.0,1,
0.9856410256410256,6727,0.07354605114279249,0.07942973523421588,0.9863636363636363,0.0798333099218055,0.0,0.0,0.07249000528022931,0.0,6531.0,98,0.9765706313528356,44099,0.48661084709964547,0.07982844642722443,0.9774581079882968,0.5283460786265531,0.0,0.0,0.475209862175239,0.0,41983.0,1058,25,2.0,,16,92799,10.0,30.0,1,
0.9852079671939075,6727,0.07357837907736074,0.07942973523421588,0.9859299428403928,0.07986842721355995,0.0,0.0,0.07249000528022931,0.0,6525.0,101,0.9763565119213655,44103,0.48676171079429736,0.07982844642722443,0.9772435187236871,0.5285100303310654,0.0,0.0,0.47525296608799666,0.0,41967.0,1068,25,2.0,,16,92799,10.0,40.0,1,
0.9817571511967309,6727,0.07383700255390684,0.07942973523421588,0.9824740762377684,0.08014936554759564,0.0,0.0,0.07249000528022931,0.0,6477.0,125,0.9760107995662469,44103,0.4869341264453281,0.07982844642722443,0.9768971780445665,0.5286974037076507,0.0,0.0,0.47525296608799666,0.0,41935.0,1084,25,2.0,,16,92799,10.0,60.0,1,
0.9740805097017087,6727,0.07441890537613552,0.07942973523421588,0.974786262860455,0.08078147679917591,0.0,0.0,0.07249000528022931,0.0,6369.0,179,0.9720954837003241,44103,0.48889535447580257,0.07982844642722443,0.9730176940387416,0.5308053541942359,0.0,0.0,0.47525296608799666,0.0,41571.0,1266,25,2.0,,16,92799,10.0,80.0,1,
0.986772721623493,55578,0.6069354195627108,0.07942973523421588,0.9871933782127569,0.6590228028281125,0.0,0.0,0.5989073158115928,0.0,54088.0,745,0.9711978883627047,50040,0.5552215002316835,0.07982844642722443,0.9723112795103468,0.6026981766228291,0.0,0.0,0.5392299485985841,0.0,47072.0,1484,40,2.0,,0,92799,10.0,5.0,1,
0.9858054747853616,57296,0.6263106283472882,0.07942973523421588,0.9862806190074536,0.6800229432972795,0.0,0.0,0.6174204463410166,0.0,55646.0,825,0.9708805772345752,52746,0.5854373430748177,0.07982844642722443,0.9719360961138035,0.6355353608694124,0.0,0.0,0.5683897455791549,0.0,49582.0,1582,40,2.0,,0,92799,10.0,10.0,1,
0.985244040862656,57288,0.6265800278020237,0.07942973523421588,0.9857356711461362,0.6803038816313153,0.0,0.0,0.6173342385155013,0.0,55572.0,858,0.9714188863713404,54449,0.6040043534951886,0.07982844642722443,0.9724424917845407,0.6557131313604478,0.0,0.0,0.5867412364357375,0.0,51245.0,1602,40,2.0,,0,92799,10.0,15.0,1,
0.9849565890140118,57290,0.6267847713876227,0.07942973523421588,0.9854479152332462,0.6805262911457601,0.0,0.0,0.61735579047188,0.0,55540.0,875,0.971605639805377,54715,0.606838435759006,0.07982844642722443,0.9726246555861702,0.6587930812380696,0.0,0.0,0.5896076466341232,0.0,51517.0,1599,40,2.0,,0,92799,10.0,20.0,1,
0.9836206304512053,57290,0.627636073664587,0.07942973523421588,0.9841106244095165,0.6814510464952943,0.0,0.0,0.61735579047188,0.0,55382.0,954,0.9712436840705612,54783,0.6078190497742433,0.07982844642722443,0.9722606751144713,0.6598587673173988,0.0,0.0,0.5903404131510038,0.0,51539.0,1622,40,2.0,,0,92799,10.0,30.0,1,
0.98297930750489,57290,0.6280455608357849,0.07942973523421588,0.9834686625581515,0.6818958655241841,0.0,0.0,0.61735579047188,0.0,55306.0,992,0.9709186928475225,54787,0.6080668972725999,0.07982844642722443,0.9719349287729071,0.6601281165462403,0.0,0.0,0.5903835170637615,0.0,51505.0,1641,40,2.0,,0,92799,10.0,40.0,1,
0.9809595561795829,57290,0.6293386782185153,0.07942973523421588,0.9814469018210474,0.6833005571943626,0.0,0.0,0.61735579047188,0.0,55066.0,1112,0.9699909707345573,54788,0.608659576073018,0.07982844642722443,0.9710052459946122,0.6607722125282524,0.0,0.0,0.5903942930419509,0.0,51398.0,1695,40,2.0,,0,92799,10.0,60.0,1,
0.9744523064362498,57290,0.6335413097123891,0.07942973523421588,0.9758631849694245,0.6872102823430257,0.0,0.0,0.61735579047188,0.0,54286.0,1502,0.9680206364070036,54789,0.6099095895429908,0.07982844642722443,0.9694765898715363,0.661826187771545,0.0,0.0,0.5904050690201403,0.0,51169.0,1810,40,2.0,,0,92799,10.0,80.0,1,
0.9879184495343569,54950,0.5993814588519273,0.07942973523421588,0.9882915774896135,0.6508521796132416,0.0,0.0,0.592140001508637,0.0,53606.0,672,0.9728026146842536,50004,0.5539068308925743,0.07982844642722443,0.9738825591586328,0.601292876298439,0.0,0.0,0.5388420133837649,0.0,47208.0,1398,40,2.0,,2,92799,10.0,5.0,1,
0.9867628938567153,56058,0.6121833209409584,0.07942973523421588,0.9871973232367702,0.6647118040923351,0.0,0.0,0.6040797853425145,0.0,54554.0,752,0.9726916392412085,52609,0.582829556352978,0.07982844642722443,0.9737178182087397,0.6327247602206322,0.0,0.0,0.5669134365672044,0.0,49655.0,1477,40,2.0,,2,92799,10.0,10.0,1,
0.9862227930955607,56050,0.6124311684393151,0.07942973523421588,0.986656808900155,0.6649810366624526,0.0,0.0,0.6039935775169991,0.0,54484.0,783,0.9728891213766482,53936,0.5974094548432634,0.07982844642722443,0.9738904337149255,0.6485695213781312,0.0,0.0,0.5812131596245649,0.0,50930.0,1503,40,2.0,,2,92799,10.0,15.0,1,
0.9859454705364996,56051,0.6126143600685352,0.07942973523421588,0.9863792344918609,0.6651800346490612,0.0,0.0,0.6040043534951886,0.0,54453.0,799,0.9730215504071031,54136,0.5995430985247686,0.07982844642722443,0.9740194314501619,0.650888266913375,0.0,0.0,0.5833683552624489,0.0,51134.0,1501,40,2.0,,2,92799,10.0,20.0,1,
0.9846291676913889,56051,0.6134333344109312,0.07942973523421588,0.9850617739582784,0.6660696727068408,0.0,0.0,0.6040043534951886,0.0,54301.0,875,0.9726998599992821,54193,0.6003728488453539,0.07982844642722443,0.9736960310473076,0.651790001288192,0.0,0.0,0.5839825860192459,0.0,51151.0,1521,40,2.0,,2,92799,10.0,30.0,1,
0.9840759858141086,56051,0.6137781657129926,0.07942973523421588,0.9845081060193561,0.6664442571522218,0.0,0.0,0.6040043534951886,0.0,54237.0,907,0.9723876847997703,54197,0.6006099203655212,0.07982844642722443,0.9733831426570161,0.6520476396809968,0.0,0.0,0.5840256899320035,0.0,51119.0,1539,40,2.0,,2,92799,10.0,40.0,1,
0.9820070780335681,56051,0.615071283095723,0.07942973523421588,0.9824373827844285,0.6678489488224002,0.0,0.0,0.6040043534951886,0.0,53997.0,1027,0.9715166615878251,54198,0.6011594952531816,0.07982844642722443,0.9725103176027274,0.6526448923188627,0.0,0.0,0.584036465910193,0.0,51020.0,1589,40,2.0,,2,92799,10.0,60.0,1,
0.977162183365004,56051,0.618120884923329,0.07942973523421588,0.9780488230469909,0.6708456243854474,0.0,0.0,0.6040043534951886,0.0,53431.0,1310,0.9703865504091096,54199,0.6018707098136833,0.07982844642722443,0.9715520022944825,0.6533006991369114,0.0,0.0,0.5840472418883824,0.0,50891.0,1654,40,2.0,,2,92799,10.0,80.0,1,
0.9886893976829737,54021,0.5887886722917273,0.07942973523421588,0.9890514289899119,0.639357119445615,0.0,0.0,0.5821291177706657,0.0,52785.0,618,0.9736919086530024,49928,0.5525598336188967,0.07982844642722443,0.9747564475508093,0.5998407326299025,0.0,0.0,0.538023039041369,0.0,47230.0,1349,40,2.0,,4,92799,10.0,5.0,1,
0.9874866638939621,54609,0.5959223698531234,0.07942973523421588,0.9878975360903072,0.6470712178676781,0.0,0.0,0.5884653929460447,0.0,53225.0,692,0.973609872137972,52388,0.5798338344163192,0.07982844642722443,0.9746242000297664,0.6294808586384982,0.0,0.0,0.5645319453873425,0.0,49548.0,1420,40,2.0,,4,92799,10.0,10.0,1,
0.9869672101514768,54601,0.5961486653951013,0.07942973523421588,0.9873777102660084,0.6473170389099593,0.0,0.0,0.5883791851205293,0.0,53159.0,721,0.9736928822495606,53187,0.5886270326188859,0.07982844642722443,0.9746921272540683,0.6390369008443513,0.0,0.0,0.5731419519606892,0.0,50313.0,1437,40,2.0,,4,92799,10.0,15.0,1,
0.9866642573183954,54602,0.5963426330025108,0.07942973523421588,0.9870744978939566,0.6475277426604861,0.0,0.0,0.5883899610987188,0.0,53126.0,738,0.9736697951283643,53324,0.5901572215217836,0.07982844642722443,0.9746664229574118,0.6406998395615463,0.0,0.0,0.5746182609726398,0.0,50440.0,1442,40,2.0,,4,92799,10.0,20.0,1,
0.985400010828175,54602,0.5971077274539597,0.07942973523421588,0.9858092005488553,0.6483588518986749,0.0,0.0,0.5883899610987188,0.0,52984.0,809,0.9733688415446072,53363,0.5907714522785806,0.07982844642722443,0.9743641243814706,0.6413673572156317,0.0,0.0,0.5750385241220272,0.0,50443.0,1460,40,2.0,,4,92799,10.0,30.0,1,
0.9848312681492705,54602,0.5974525587560211,0.07942973523421588,0.9852399855647781,0.6487334363440558,0.0,0.0,0.5883899610987188,0.0,52920.0,841,0.9731218088986141,53366,0.5909546439078007,0.07982844642722443,0.9741165303738317,0.6415664414282536,0.0,0.0,0.5750708520565955,0.0,50418.0,1474,40,2.0,,4,92799,10.0,40.0,1,
0.982739691510232,54602,0.5987241241823726,0.07942973523421588,0.9831466743490943,0.6501147164863978,0.0,0.0,0.5883899610987188,0.0,52684.0,959,0.9722713111916778,53367,0.5914826668390823,0.07982844642722443,0.9732642751627669,0.6421402723940463,0.0,0.0,0.5750816280347849,0.0,50323.0,1522,40,2.0,,4,92799,10.0,60.0,1,
0.9785480026523773,54602,0.6012888069914546,0.07942973523421588,0.9792499865492567,0.6527016903123097,0.0,0.0,0.5883899610987188,0.0,52208.0,1197,0.971475379994539,53368,0.5919783618357957,0.07982844642722443,0.9725021411520309,0.642655549179656,0.0,0.0,0.5750924040129742,0.0,50234.0,1567,40,2.0,,4,92799,10.0,80.0,1,
0.9894312253960866,51022,0.5556848672938286,0.07942973523421588,0.9897959183673469,0.6034087184529663,0.0,0.0,0.5498119591805947,0.0,49932.0,545,0.9756662349385768,49718,0.5491222965764717,0.07982844642722443,0.9767396173038387,0.596104975934232,0.0,0.0,0.5357600836215908,0.0,47238.0,1240,40,2.0,,8,92799,10.0,5.0,1,
0.9880239520958084,51150,0.5578723908662809,0.07942973523421588,0.9884439978356652,0.6057498712365968,0.0,0.0,0.5511912843888404,0.0,49910.0,620,0.9754355629898321,51900,0.5733574715244776,0.07982844642722443,0.9764632838516679,0.6224426461805108,0.0,0.0,0.5592732680309055,0.0,49286.0,1307,40,2.0,,8,92799,10.0,10.0,1,
0.9874879320332111,51142,0.5580879104300693,0.07942973523421588,0.9879075876989646,0.60598398651496,0.0,0.0,0.5511050765633251,0.0,49846.0,648,0.9752730809516684,52142,0.5761268979191586,0.07982844642722443,0.9762956860395446,0.6254523310419131,0.0,0.0,0.5618810547527452,0.0,49498.0,1322,40,2.0,,8,92799,10.0,15.0,1,
0.9872213106842969,51143,0.5582495501029106,0.07942973523421588,0.9876407315142035,0.6061595729737322,0.0,0.0,0.5511158525415144,0.0,49819.0,662,0.9751200104600557,52205,0.5769135443269863,0.07982844642722443,0.9761410594416708,0.6263072220725837,0.0,0.0,0.5625599413786786,0.0,49541.0,1332,40,2.0,,8,92799,10.0,20.0,1,
0.9857181404671961,51143,0.5591008523798748,0.07942973523421588,0.9861362847556978,0.6070843283232664,0.0,0.0,0.5511158525415144,0.0,49661.0,741,0.9748021502165148,52226,0.5773338074763736,0.07982844642722443,0.9758221225710015,0.6267639446780106,0.0,0.0,0.5627862369206564,0.0,49526.0,1350,40,2.0,,8,92799,10.0,30.0,1,
0.9852623873006088,51143,0.5593594758564209,0.07942973523421588,0.9856801449331226,0.6073652666573021,0.0,0.0,0.5511158525415144,0.0,49613.0,765,0.9745852848426042,52229,0.577495447149215,0.07982844642722443,0.9756047445596339,0.6269396072185593,0.0,0.0,0.5628185648552247,0.0,49505.0,1362,40,2.0,,8,92799,10.0,40.0,1,
0.9831410995770857,51143,0.5605663854136359,0.07942973523421588,0.9835570598869188,0.6086763122161353,0.0,0.0,0.5511158525415144,0.0,49389.0,877,0.9739315283061087,52230,0.5778941583422235,0.07982844642722443,0.9749496005375943,0.6273729081519129,0.0,0.0,0.5628293408334142,0.0,49434.0,1398,40,2.0,,8,92799,10.0,60.0,1,
0.9793757181156645,51143,0.5627215810515199,0.07942973523421588,0.9799574623004847,0.6109121131245026,0.0,0.0,0.5511158525415144,0.0,48989.0,1077,0.97326003913165,52230,0.5782928695352321,0.07982844642722443,0.9742767072693018,0.6278062090852666,0.0,0.0,0.5628293408334142,0.0,49360.0,1435,40,2.0,,8,92799,10.0,80.0,1,
0.9928376717088032,37150,0.403215551891723,0.07942973523421588,0.9931561781532374,0.4378658051224423,0.0,0.0,0.40032758973695837,0.0,36614.0,268,0.9773858342954971,49098,0.5413204883673316,0.07982844642722443,0.9783986289904747,0.587673173987891,0.0,0.0,0.5290789771441503,0.0,46826.0,1136,40,2.0,,16,92799,10.0,5.0,1,
0.9910840607565201,37127,0.40367891895386804,0.07942973523421588,0.9914281136509293,0.4383574472070047,0.0,0.0,0.4000797422386017,0.0,36459.0,334,0.9770110508958362,50659,0.5587452450996239,0.07982844642722443,0.9779918531245777,0.6066095958590484,0.0,0.0,0.5459002790978351,0.0,48275.0,1192,40,2.0,,16,92799,10.0,10.0,1,
0.9902889309820452,37119,0.40391599047403526,0.07942973523421588,0.9906325060048038,0.4386149740132041,0.0,0.0,0.3999935344130863,0.0,36391.0,364,0.9766545958856615,50704,0.5594456836819363,0.07982844642722443,0.9776338115070183,0.6073708002014264,0.0,0.0,0.546385198116359,0.0,48280.0,1212,40,2.0,,16,92799,10.0,15.0,1,
0.9899458623356535,37120,0.40406685416868715,0.07942973523421588,0.9902891900544232,0.4387788547080583,0.0,0.0,0.40000431039127576,0.0,36366.0,377,0.9765113592606854,50720,0.5597043071584823,0.07982844642722443,0.9774899784150478,0.6076518602663045,0.0,0.0,0.5465576137673898,0.0,48280.0,1220,40,2.0,,16,92799,10.0,20.0,1,
