month,airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,apt_type,latitude_deg,longitude_deg,in_bbox,in_set,in_scope
2024-06,LGAV,1273,1076,1071,1079,departures,0.8413197172034564,0.8476040848389631,large_airport,37.936401,23.9445,True,True,True
2024-06,EGKK,1261,1070,1059,1059,arrivals,0.8398096748612213,0.8398096748612213,large_airport,51.148744,-0.185739,True,True,True
2024-06,EGKK,1260,1180,1180,1180,departures,0.9365079365079365,0.9365079365079365,large_airport,51.148744,-0.185739,True,True,True
2024-06,LOWW,1171,1065,1062,1063,departures,0.9069171648163963,0.9077711357813835,large_airport,48.110298,16.5697,True,True,True
2024-06,LOWW,1160,957,952,962,arrivals,0.8206896551724138,0.8293103448275863,large_airport,48.110298,16.5697,True,True,True
2024-06,EKCH,1157,956,948,956,arrivals,0.8193604148660328,0.8262748487467588,large_airport,55.617900848389,12.656000137329,True,True,True
2024-06,EKCH,1152,1023,1020,1022,departures,0.8854166666666666,0.8871527777777778,large_airport,55.617900848389,12.656000137329,True,True,True
2024-06,LSZH,1138,1060,1051,1057,departures,0.9235500878734623,0.9288224956063269,large_airport,47.458056,8.548056,True,True,True
2024-06,EIDW,1135,983,973,981,arrivals,0.8572687224669604,0.8643171806167401,large_airport,53.428713,-6.262121,True,True,True
2024-06,EIDW,1134,1036,1036,1038,departures,0.9135802469135802,0.9153439153439153,large_airport,53.428713,-6.262121,True,True,True
2024-06,LSZH,1122,947,924,939,arrivals,0.8235294117647058,0.8368983957219251,large_airport,47.458056,8.548056,True,True,True
2024-06,ENGM,1093,984,980,993,arrivals,0.8966148215919487,0.9085086916742909,large_airport,60.193901,11.1004,True,True,True
2024-06,ENGM,1087,1007,1005,1017,departures,0.9245630174793008,0.9356025758969642,large_airport,60.193901,11.1004,True,True,True
2024-06,LPPT,988,930,924,924,departures,0.9352226720647774,0.9352226720647774,large_airport,38.7813,-9.13592,True,True,True
2024-06,LTFJ,985,945,944,945,departures,0.9583756345177665,0.9593908629441624,large_airport,40.898602,29.3092,True,True,True
2024-06,LPPT,980,807,795,803,arrivals,0.8112244897959183,0.8193877551020409,large_airport,38.7813,-9.13592,True,True,True
2024-06,LTFJ,971,834,827,832,arrivals,0.8516992790937178,0.8568486096807415,large_airport,40.898602,29.3092,True,True,True
2024-06,LIMC,971,720,705,714,arrivals,0.7260556127703398,0.7353244078269825,large_airport,45.6306,8.72811,True,True,True
2024-06,LFPO,952,847,847,849,departures,0.8897058823529411,0.8918067226890757,large_airport,48.729499,2.358963,True,True,True
2024-06,LIMC,952,869,865,868,departures,0.9086134453781513,0.9117647058823529,large_airport,45.6306,8.72811,True,True,True
2024-06,LFPO,946,782,781,783,arrivals,0.8255813953488372,0.8276955602536998,large_airport,48.729499,2.358963,True,True,True
2024-06,EDDB,942,825,802,821,arrivals,0.851380042462845,0.8715498938428875,large_airport,52.361738,13.502341,True,True,True
2024-06,EDDB,937,850,844,852,departures,0.9007470651013874,0.9092849519743863,large_airport,52.361738,13.502341,True,True,True
2024-06,EGCC,928,857,855,857,departures,0.9213362068965517,0.9234913793103449,large_airport,53.349375,-2.279521,True,True,True
2024-06,EGCC,925,747,737,744,arrivals,0.7967567567567567,0.8043243243243243,large_airport,53.349375,-2.279521,True,True,True
2024-06,EGSS,906,805,783,788,arrivals,0.8642384105960265,0.869757174392936,large_airport,51.884998,0.235,True,True,True
2024-06,EGSS,898,838,836,836,departures,0.9309576837416481,0.9309576837416481,large_airport,51.884998,0.235,True,True,True
2024-06,EBBR,847,780,778,785,departures,0.9185360094451004,0.9268004722550177,large_airport,50.901402,4.48444,True,True,True
2024-06,ESSA,847,717,711,717,arrivals,0.8394332939787486,0.846517119244392,large_airport,59.64849,17.928829,True,True,True
2024-06,EBBR,839,704,693,710,arrivals,0.8259833134684148,0.8462455303933254,large_airport,50.901402,4.48444,True,True,True
2024-06,ESSA,830,730,727,730,departures,0.8759036144578313,0.8795180722891566,large_airport,59.64849,17.928829,True,True,True
2024-06,EPWA,817,776,775,778,departures,0.9485924112607099,0.9522643818849449,large_airport,52.165699,20.9671,True,True,True
2024-06,EPWA,806,702,696,702,arrivals,0.8635235732009926,0.8709677419354839,large_airport,52.165699,20.9671,True,True,True
2024-06,LEMG,775,702,694,704,arrivals,0.895483870967742,0.9083870967741936,large_airport,36.6749,-4.49911,True,True,True
2024-06,LEMG,769,709,706,710,departures,0.918075422626788,0.9232769830949284,large_airport,36.6749,-4.49911,True,True,True
2024-06,EDDL,758,694,689,697,departures,0.9089709762532981,0.9195250659630607,large_airport,51.289501,6.76678,True,True,True
2024-06,EDDL,752,647,636,644,arrivals,0.8457446808510638,0.8563829787234043,large_airport,51.289501,6.76678,True,True,True
2024-06,LFMN,732,627,594,627,arrivals,0.8114754098360656,0.8565573770491803,large_airport,43.658401,7.21587,True,True,True
2024-06,LSGG,710,590,564,592,arrivals,0.7943661971830986,0.8338028169014085,large_airport,46.238098,6.10895,True,True,True
2024-06,LFMN,708,622,605,612,departures,0.8545197740112994,0.864406779661017,large_airport,43.658401,7.21587,True,True,True
2024-06,LSGG,702,638,631,639,departures,0.8988603988603988,0.9102564102564102,large_airport,46.238098,6.10895,True,True,True
2024-06,EFHK,661,573,569,573,arrivals,0.8608169440242057,0.8668683812405447,large_airport,60.318363,24.963341,True,True,True
2024-06,EFHK,654,607,605,608,departures,0.9250764525993884,0.9296636085626911,large_airport,60.318363,24.963341,True,True,True
2024-06,LKPR,629,579,575,578,departures,0.9141494435612083,0.918918918918919,large_airport,50.100874,14.259911,True,True,True
2024-06,LKPR,610,527,518,523,arrivals,0.8491803278688524,0.8573770491803279,large_airport,50.100874,14.259911,True,True,True
2024-06,EGGW,591,523,516,523,departures,0.8730964467005076,0.8849407783417935,large_airport,51.874699,-0.368333,True,True,True
2024-06,EGPH,590,497,486,494,arrivals,0.823728813559322,0.8372881355932204,large_airport,55.950145,-3.372288,True,True,True
2024-06,EGPH,588,522,519,521,departures,0.8826530612244898,0.8860544217687075,large_airport,55.950145,-3.372288,True,True,True
2024-06,EGGW,586,491,467,490,arrivals,0.7969283276450512,0.8361774744027304,large_airport,51.874699,-0.368333,True,True,True
2024-06,EDDK,563,475,472,475,departures,0.8383658969804618,0.8436944937833037,large_airport,50.865898,7.14274,True,True,True
2024-06,EDDH,559,509,502,506,arrivals,0.8980322003577818,0.9051878354203936,large_airport,53.630402,9.98823,True,True,True
2024-06,EDDH,554,523,521,522,departures,0.9404332129963899,0.9422382671480144,large_airport,53.630402,9.98823,True,True,True
2024-06,EDDK,552,437,429,440,arrivals,0.7771739130434783,0.7971014492753623,large_airport,50.865898,7.14274,True,True,True
2024-06,LHBP,547,502,500,502,departures,0.9140767824497258,0.9177330895795247,large_airport,47.43018,19.262393,True,True,True
2024-06,LHBP,546,457,452,458,arrivals,0.8278388278388278,0.8388278388278388,large_airport,47.43018,19.262393,True,True,True
2024-06,LROP,527,450,449,449,departures,0.8519924098671727,0.8519924098671727,large_airport,44.571792,26.103285,True,True,True
2024-06,LROP,526,412,410,411,arrivals,0.779467680608365,0.7813688212927756,large_airport,44.571792,26.103285,True,True,True
2024-06,LEAL,525,484,482,485,arrivals,0.9180952380952381,0.9238095238095239,large_airport,38.2822,-0.558156,True,True,True
2024-06,LEAL,523,486,486,488,departures,0.9292543021032504,0.9330783938814532,large_airport,38.2822,-0.558156,True,True,True
2024-06,LIML,514,445,429,434,departures,0.8346303501945526,0.8443579766536965,large_airport,45.445099,9.27674,True,True,True
2024-06,GCLP,510,4,0,0,arrivals,0.0,0.0,large_airport,27.9319,-15.3866,True,True,True
2024-06,GCLP,507,0,0,0,departures,0.0,0.0,large_airport,27.9319,-15.3866,True,True,True
2024-06,LPPR,503,439,431,434,arrivals,0.856858846918489,0.8628230616302187,large_airport,41.2481002808,-8.68138980865,True,True,True
2024-06,LPPR,498,460,459,461,departures,0.9216867469879518,0.9257028112449799,large_airport,41.2481002808,-8.68138980865,True,True,True
2024-06,LIML,497,403,376,406,arrivals,0.7565392354124748,0.8169014084507042,large_airport,45.445099,9.27674,True,True,True
2024-06,LIME,492,449,447,447,arrivals,0.9085365853658537,0.9085365853658537,large_airport,45.669362,9.708851,True,True,True
2024-06,LIME,487,457,456,456,departures,0.9363449691991786,0.9363449691991786,large_airport,45.669362,9.708851,True,True,True
2024-06,LLBG,483,394,375,379,departures,0.7763975155279503,0.7846790890269151,large_airport,32.011398,34.8867,True,True,True
2024-06,LLBG,475,283,184,187,arrivals,0.3873684210526316,0.3936842105263158,large_airport,32.011398,34.8867,True,True,True
2024-06,LFML,472,397,374,379,arrivals,0.7923728813559322,0.8029661016949152,large_airport,43.438088,5.2125,True,True,True
2024-06,LFML,467,397,396,398,departures,0.8479657387580299,0.8522483940042827,large_airport,43.438088,5.2125,True,True,True
2024-06,LIRN,452,189,12,13,departures,0.02654867256637168,0.028761061946902654,large_airport,40.886002,14.2908,True,True,True
2024-06,LIRN,451,176,37,38,arrivals,0.082039911308204,0.08425720620842572,large_airport,40.886002,14.2908,True,True,True
2024-06,LEIB,451,391,376,394,arrivals,0.8337028824833703,0.8736141906873615,large_airport,38.872898,1.37312,True,True,True
2024-06,EGBB,446,389,388,389,departures,0.8699551569506726,0.8721973094170403,large_airport,52.453899,-1.74803,True,True,True
2024-06,EGBB,441,352,341,346,arrivals,0.7732426303854876,0.7845804988662132,large_airport,52.453899,-1.74803,True,True,True
2024-06,LEIB,436,387,383,392,departures,0.8784403669724771,0.8990825688073395,large_airport,38.872898,1.37312,True,True,True
2024-06,LIPZ,429,358,346,356,arrivals,0.8065268065268065,0.8298368298368298,large_airport,45.505299,12.3519,True,True,True
2024-06,LFLL,424,352,81,81,arrivals,0.19103773584905662,0.19103773584905662,large_airport,45.725996,5.090139,True,True,True
2024-06,LFLL,422,358,358,358,departures,0.8483412322274881,0.8483412322274881,large_airport,45.725996,5.090139,True,True,True
2024-06,LIPZ,422,367,365,369,departures,0.8649289099526066,0.8744075829383886,large_airport,45.505299,12.3519,True,True,True
2024-06,ENBR,417,352,352,357,departures,0.8441247002398081,0.8561151079136691,large_airport,60.2934,5.21814,True,True,True
2024-06,ENBR,415,346,346,354,arrivals,0.8337349397590361,0.8530120481927711,large_airport,60.2934,5.21814,True,True,True
2024-06,EDDS,414,335,327,341,arrivals,0.7898550724637681,0.8236714975845411,large_airport,48.689899,9.22196,True,True,True
2024-06,EDDS,408,358,352,352,departures,0.8627450980392157,0.8627450980392157,large_airport,48.689899,9.22196,True,True,True
2024-06,LIPE,390,363,361,363,departures,0.9256410256410257,0.9307692307692308,large_airport,44.5354,11.2887,True,True,True
2024-06,LIPE,389,355,344,347,arrivals,0.884318766066838,0.8920308483290489,large_airport,44.5354,11.2887,True,True,True
2024-06,LICC,387,168,145,147,departures,0.37467700258397935,0.3798449612403101,large_airport,37.466801,15.0664,True,True,True
2024-06,LICC,384,247,18,18,arrivals,0.046875,0.046875,large_airport,37.466801,15.0664,True,True,True
2024-06,LTAC,379,2,0,0,departures,0.0,0.0,large_airport,40.128101,32.995098,True,True,True
2024-06,EGGD,376,339,336,337,arrivals,0.8936170212765957,0.8962765957446809,large_airport,51.382326,-2.716453,True,True,True
2024-06,EGGD,375,347,346,346,departures,0.9226666666666666,0.9226666666666666,large_airport,51.382326,-2.716453,True,True,True
2024-06,LGIR,373,3,0,0,departures,0.0,0.0,large_airport,35.339699,25.1803,True,True,True
2024-06,LYBE,373,323,321,321,departures,0.8605898123324397,0.8605898123324397,large_airport,44.818401,20.309099,True,True,True
2024-06,LGIR,373,10,0,0,arrivals,0.0,0.0,large_airport,35.339699,25.1803,True,True,True
2024-06,EDDP,373,224,215,220,arrivals,0.5764075067024129,0.5898123324396782,large_airport,51.420657,12.232705,True,True,True
2024-06,LTAC,368,10,0,0,arrivals,0.0,0.0,large_airport,40.128101,32.995098,True,True,True
2024-06,LEVC,365,68,50,50,arrivals,0.136986301369863,0.136986301369863,large_airport,39.489162,-0.480961,True,True,True
2024-06,LYBE,364,292,283,287,arrivals,0.7774725274725275,0.7884615384615384,large_airport,44.818401,20.309099,True,True,True
2024-06,LEVC,359,38,38,38,departures,0.10584958217270195,0.10584958217270195,large_airport,39.489162,-0.480961,True,True,True
2024-06,EDDP,358,282,279,280,departures,0.7793296089385475,0.7821229050279329,large_airport,51.420657,12.232705,True,True,True
2024-06,GMMN,354,3,0,0,departures,0.0,0.0,large_airport,33.3675,-7.58997,True,True,True
2024-06,LFBO,354,297,294,299,arrivals,0.8305084745762712,0.844632768361582,large_airport,43.629101,1.36382,True,True,True
2024-06,LPFR,353,322,317,326,arrivals,0.8980169971671388,0.9235127478753541,large_airport,37.015909,-7.970939,True,True,True
2024-06,LPFR,350,327,327,329,departures,0.9342857142857143,0.94,large_airport,37.015909,-7.970939,True,True,True
2024-06,LFBO,350,308,306,308,departures,0.8742857142857143,0.88,large_airport,43.629101,1.36382,True,True,True
2024-06,GMMN,348,4,0,0,arrivals,0.0,0.0,large_airport,33.3675,-7.58997,True,True,True
2024-06,EGPF,340,264,263,267,arrivals,0.7735294117647059,0.7852941176470588,large_airport,55.871899,-4.43306,True,True,True
2024-06,LFSB,336,289,283,285,arrivals,0.8422619047619048,0.8482142857142857,large_airport,47.60068,7.521117,True,True,True
2024-06,EGPF,334,284,282,283,departures,0.844311377245509,0.8473053892215568,large_airport,55.871899,-4.43306,True,True,True
2024-06,LFSB,330,307,302,302,departures,0.9151515151515152,0.9151515151515152,large_airport,47.60068,7.521117,True,True,True
2024-06,ELLX,328,269,259,266,arrivals,0.7896341463414634,0.8109756097560976,large_airport,49.626845,6.212134,True,True,True
2024-06,ELLX,327,297,295,299,departures,0.9021406727828746,0.9143730886850153,large_airport,49.626845,6.212134,True,True,True
2024-06,GCXO,327,0,0,0,departures,0.0,0.0,large_airport,28.482752,-16.341707,True,True,True
2024-06,GCXO,327,1,0,0,arrivals,0.0,0.0,large_airport,28.482752,-16.341707,True,True,True
2024-06,EPKK,325,299,299,300,departures,0.92,0.9230769230769231,large_airport,50.077702,19.7848,True,True,True
2024-06,LTBJ,323,269,95,95,departures,0.29411764705882354,0.29411764705882354,large_airport,38.2924,27.157,True,True,True
2024-06,LATI,323,79,76,76,departures,0.23529411764705882,0.23529411764705882,large_airport,41.4147,19.7206,True,True,True
2024-06,EPKK,322,248,247,249,arrivals,0.7670807453416149,0.7732919254658385,large_airport,50.077702,19.7848,True,True,True
2024-06,LTBJ,320,208,89,89,arrivals,0.278125,0.278125,large_airport,38.2924,27.157,True,True,True
2024-06,LATI,319,53,41,42,arrivals,0.12852664576802508,0.13166144200626959,large_airport,41.4147,19.7206,True,True,True
2024-06,LICJ,312,114,112,117,arrivals,0.358974358974359,0.375,large_airport,38.175999,13.091,True,True,True
2024-06,LMML,311,278,276,279,departures,0.887459807073955,0.8971061093247589,large_airport,35.845932,14.491546,True,True,True
2024-06,LICJ,310,271,271,280,departures,0.8741935483870967,0.9032258064516129,large_airport,38.175999,13.091,True,True,True
2024-06,BIKF,308,275,275,275,departures,0.8928571428571429,0.8928571428571429,large_airport,63.985001,-22.6056,True,True,True
2024-06,LMML,308,262,258,263,arrivals,0.8376623376623377,0.8538961038961039,large_airport,35.845932,14.491546,True,True,True
2024-06,BIKF,306,88,86,88,arrivals,0.28104575163398693,0.2875816993464052,large_airport,63.985001,-22.6056,True,True,True
2024-06,LCLK,302,245,159,159,departures,0.5264900662251656,0.5264900662251656,large_airport,34.875099,33.624901,True,True,True
2024-06,EBCI,298,284,284,284,departures,0.9530201342281879,0.9530201342281879,large_airport,50.461963,4.459562,True,True,True
2024-06,EBCI,298,277,273,275,arrivals,0.9161073825503355,0.9228187919463087,large_airport,50.461963,4.459562,True,True,True
2024-06,LCLK,298,224,156,162,arrivals,0.5234899328859061,0.5436241610738255,large_airport,34.875099,33.624901,True,True,True
2024-06,ENZV,297,106,72,72,arrivals,0.24242424242424243,0.24242424242424243,large_airport,58.876701,5.63778,True,True,True
2024-06,GCTS,295,0,0,0,departures,0.0,0.0,large_airport,28.0445,-16.5725,True,True,True
2024-06,ENZV,295,110,110,110,departures,0.3728813559322034,0.3728813559322034,large_airport,58.876701,5.63778,True,True,True
2024-06,GCTS,294,1,0,0,arrivals,0.0,0.0,large_airport,28.0445,-16.5725,True,True,True
2024-06,LGRP,291,255,253,254,arrivals,0.8694158075601375,0.872852233676976,large_airport,36.405399,28.086201,True,True,True
2024-06,EGNX,288,235,233,235,departures,0.8090277777777778,0.8159722222222222,large_airport,52.8311,-1.32806,True,True,True
2024-06,EGNX,287,200,192,200,arrivals,0.6689895470383276,0.6968641114982579,large_airport,52.8311,-1.32806,True,True,True
2024-06,LGRP,284,265,264,265,departures,0.9295774647887324,0.9330985915492958,large_airport,36.405399,28.086201,True,True,True
2024-06,EVRA,282,255,255,255,departures,0.9042553191489362,0.9042553191489362,large_airport,56.920752,23.970711,True,True,True
2024-06,EVRA,278,243,240,244,arrivals,0.8633093525179856,0.8776978417266187,large_airport,56.920752,23.970711,True,True,True
2024-06,LBSF,277,244,242,242,departures,0.8736462093862816,0.8736462093862816,large_airport,42.696357,23.417671,True,True,True
2024-06,LBSF,275,235,232,233,arrivals,0.8436363636363636,0.8472727272727273,large_airport,42.696357,23.417671,True,True,True
2024-06,LFBD,274,247,244,248,arrivals,0.8905109489051095,0.9051094890510949,large_airport,44.82865,-0.715356,True,True,True
2024-06,EGLC,273,242,242,245,departures,0.8864468864468864,0.8974358974358975,medium_airport,51.505299,0.055278,True,True,True
2024-06,LEZL,273,250,250,250,arrivals,0.9157509157509157,0.9157509157509157,large_airport,37.417999,-5.89311,True,True,True
2024-06,LEZL,271,246,246,247,departures,0.9077490774907749,0.9114391143911439,large_airport,37.417999,-5.89311,True,True,True
2024-06,LFBD,271,245,245,246,departures,0.9040590405904059,0.9077490774907749,large_airport,44.82865,-0.715356,True,True,True
2024-06,GMMX,268,4,0,0,arrivals,0.0,0.0,large_airport,31.604807,-8.035788,True,True,True
2024-06,ENVA,266,248,248,251,departures,0.9323308270676691,0.943609022556391,large_airport,63.457802,10.924,True,True,True
2024-06,ENVA,266,173,172,175,arrivals,0.6466165413533834,0.6578947368421053,large_airport,63.457802,10.924,True,True,True
2024-06,EGLC,266,235,230,260,arrivals,0.8646616541353384,0.9774436090225563,medium_airport,51.505299,0.055278,True,True,True
2024-06,EGAA,265,228,226,229,departures,0.8528301886792453,0.8641509433962264,large_airport,54.6575012207,-6.21582984924,True,True,True
2024-06,LGTS,265,242,241,242,arrivals,0.909433962264151,0.9132075471698113,large_airport,40.51928,22.970009,True,True,True
2024-06,LFRS,264,240,239,241,departures,0.9053030303030303,0.9128787878787878,medium_airport,47.153198,-1.61073,True,True,True
2024-06,LFRS,264,237,236,237,arrivals,0.8939393939393939,0.8977272727272727,medium_airport,47.153198,-1.61073,True,True,True
2024-06,EGAA,263,219,218,222,arrivals,0.8288973384030418,0.844106463878327,large_airport,54.6575012207,-6.21582984924,True,True,True
2024-06,GMMX,261,1,0,0,departures,0.0,0.0,large_airport,31.604807,-8.035788,True,True,True
2024-06,LGTS,258,243,242,242,departures,0.937984496124031,0.937984496124031,large_airport,40.51928,22.970009,True,True,True
2024-06,GCRR,258,3,0,0,arrivals,0.0,0.0,large_airport,28.945499,-13.6052,True,True,True
2024-06,GCRR,257,0,0,0,departures,0.0,0.0,large_airport,28.945499,-13.6052,True,True,True
2024-06,LFPB,245,195,150,200,arrivals,0.6122448979591837,0.8163265306122449,large_airport,48.962276,2.436539,True,True,True
2024-06,LIBD,244,3,0,0,arrivals,0.0,0.0,large_airport,41.138901,16.760599,True,True,True
2024-06,LTBS,243,123,120,120,arrivals,0.49382716049382713,0.49382716049382713,large_airport,36.7131,28.7925,True,True,True
2024-06,LIBD,242,2,0,0,departures,0.0,0.0,large_airport,41.138901,16.760599,True,True,True
2024-06,LFPB,239,174,160,167,departures,0.6694560669456067,0.698744769874477,large_airport,48.962276,2.436539,True,True,True
2024-06,EPGD,238,184,103,103,departures,0.4327731092436975,0.4327731092436975,large_airport,54.377602,18.4662,True,True,True
2024-06,EPGD,238,152,69,71,arrivals,0.28991596638655465,0.29831932773109243,large_airport,54.377602,18.4662,True,True,True
2024-06,LEBB,234,145,133,136,departures,0.5683760683760684,0.5811965811965812,large_airport,43.301102,-2.91061,True,True,True
2024-06,LTBS,233,146,144,144,departures,0.6180257510729614,0.6180257510729614,large_airport,36.7131,28.7925,True,True,True
2024-06,ESGG,232,219,219,220,departures,0.9439655172413793,0.9482758620689655,large_airport,57.6628,12.2798,True,True,True
2024-06,ESGG,232,213,212,217,arrivals,0.9137931034482759,0.9353448275862069,large_airport,57.6628,12.2798,True,True,True
2024-06,LEBB,231,135,66,74,arrivals,0.2857142857142857,0.3203463203463203,large_airport,43.301102,-2.91061,True,True,True
2024-06,EPKT,227,196,195,195,departures,0.8590308370044053,0.8590308370044053,large_airport,50.476015,19.080705,True,True,True
2024-06,EDDV,227,217,213,216,departures,0.9383259911894273,0.9515418502202643,large_airport,52.461102,9.68508,True,True,True
2024-06,EPKT,226,190,187,189,arrivals,0.827433628318584,0.8362831858407079,large_airport,50.476015,19.080705,True,True,True
2024-06,EDDV,226,202,198,206,arrivals,0.8761061946902655,0.911504424778761,large_airport,52.461102,9.68508,True,True,True
2024-06,HECA,221,45,0,0,arrivals,0.0,0.0,large_airport,30.111534,31.396694,True,True,True
2024-06,LTFE,217,169,158,166,arrivals,0.728110599078341,0.7649769585253456,large_airport,37.249314,27.66401,True,True,True
2024-06,HECA,216,11,1,1,departures,0.004629629629629629,0.004629629629629629,large_airport,30.111534,31.396694,True,True,True
2024-06,LGKR,216,177,170,171,arrivals,0.7870370370370371,0.7916666666666666,large_airport,39.60145,19.912179,True,True,True
2024-06,LGKR,214,200,200,203,departures,0.9345794392523364,0.9485981308411215,large_airport,39.60145,19.912179,True,True,True
2024-06,LIRP,214,187,174,183,arrivals,0.8130841121495327,0.8551401869158879,large_airport,43.683899,10.3927,True,True,True
2024-06,LIRP,211,191,188,195,departures,0.8909952606635071,0.9241706161137441,large_airport,43.683899,10.3927,True,True,True
2024-06,LEMH,211,186,185,185,departures,0.8767772511848341,0.8767772511848341,large_airport,39.862598,4.21865,True,True,True
2024-06,LEMH,211,177,176,177,arrivals,0.8341232227488151,0.8388625592417062,large_airport,39.862598,4.21865,True,True,True
2024-06,LIEO,211,48,29,30,arrivals,0.13744075829383887,0.14218009478672985,large_airport,40.898953,9.518457,True,True,True
2024-06,LDZA,210,180,180,182,departures,0.8571428571428571,0.8666666666666667,large_airport,45.742901,16.0688,True,True,True
2024-06,UGTB,208,116,104,105,arrivals,0.5,0.5048076923076923,large_airport,41.669201,44.9547,True,True,True
2024-06,UUEE,207,15,10,12,departures,0.04830917874396135,0.057971014492753624,large_airport,55.976858,37.41121,True,True,True
2024-06,LTFE,206,177,173,175,departures,0.8398058252427184,0.8495145631067961,large_airport,37.249314,27.66401,True,True,True
2024-06,LDZA,204,154,148,154,arrivals,0.7254901960784313,0.7549019607843137,large_airport,45.742901,16.0688,True,True,True
2024-06,LIEO,203,84,81,86,departures,0.39901477832512317,0.4236453201970443,large_airport,40.898953,9.518457,True,True,True
2024-06,UUEE,202,2,1,2,arrivals,0.0049504950495049506,0.009900990099009901,large_airport,55.976858,37.41121,True,True,True
2024-06,UGTB,198,166,165,166,departures,0.8333333333333334,0.8383838383838383,large_airport,41.669201,44.9547,True,True,True
2024-06,EYVI,197,184,184,185,departures,0.934010152284264,0.9390862944162437,large_airport,54.634102,25.285801,True,True,True
2024-06,EYVI,197,177,177,177,arrivals,0.8984771573604061,0.8984771573604061,large_airport,54.634102,25.285801,True,True,True
2024-06,EKBI,194,174,173,174,departures,0.8917525773195877,0.8969072164948454,large_airport,55.740335,9.157019,True,True,True
2024-06,HEGN,194,0,0,0,departures,0.0,0.0,large_airport,27.176776,33.796692,True,True,True
2024-06,EKBI,194,172,169,172,arrivals,0.8711340206185567,0.8865979381443299,large_airport,55.740335,9.157019,True,True,True
2024-06,HEGN,194,6,0,0,arrivals,0.0,0.0,large_airport,27.176776,33.796692,True,True,True
2024-06,DTTA,193,0,0,0,departures,0.0,0.0,large_airport,36.851002,10.2272,True,True,True
2024-06,EHEH,193,176,175,176,departures,0.9067357512953368,0.9119170984455959,large_airport,51.4500999451,5.37452983856,True,True,True
2024-06,DTTA,192,2,0,0,arrivals,0.0,0.0,large_airport,36.851002,10.2272,True,True,True
