month,airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,apt_type,latitude_deg,longitude_deg,in_bbox,in_set,in_scope
2024-06,ENVD,20,0,0,0,departures,0.0,0.0,medium_airport,70.0653,29.8447,True,True,True
2024-06,LIPB,20,11,11,12,departures,0.55,0.6,medium_airport,46.459245,11.326125,True,True,True
2024-06,LICR,20,0,0,0,departures,0.0,0.0,medium_airport,38.071201,15.6516,True,True,True
2024-06,BIAR,20,0,0,0,departures,0.0,0.0,large_airport,65.656573,-18.072018,True,True,True
2024-06,LRSV,20,1,0,0,arrivals,0.0,0.0,large_airport,47.6875,26.354099,True,True,True
2024-06,LPCS,20,13,11,19,arrivals,0.55,0.95,medium_airport,38.724998,-9.35523,True,True,True
2024-06,EBOS,20,12,11,11,arrivals,0.55,0.55,large_airport,51.1998,2.874673,True,True,True
2024-06,LSZR,20,14,12,17,arrivals,0.6,0.85,medium_airport,47.485001,9.56077,True,True,True
2024-06,LGML,20,0,0,0,arrivals,0.0,0.0,small_airport,36.696899,24.4769,True,False,False
2024-06,EGNJ,20,3,3,4,arrivals,0.15,0.2,medium_airport,53.576152,-0.34954,True,True,True
2024-06,EGNV,20,5,5,6,arrivals,0.25,0.3,medium_airport,54.509201,-1.42941,True,True,True
2024-06,LICR,20,0,0,0,arrivals,0.0,0.0,medium_airport,38.071201,15.6516,True,True,True
2024-06,LLER,19,0,0,0,departures,0.0,0.0,large_airport,29.727009,35.014116,True,True,True
2024-06,EPLB,19,13,13,13,departures,0.6842105263157895,0.6842105263157895,large_airport,51.240157,22.713461,True,True,True
2024-06,LTAT,19,0,0,0,departures,0.0,0.0,medium_airport,38.4352989197,38.0909996033,True,True,True
2024-06,SPJC,19,0,0,0,departures,0.0,0.0,,,,False,False,False
2024-06,ENML,19,0,0,0,departures,0.0,0.0,medium_airport,62.744701,7.2625,True,True,True
2024-06,EDHI,19,12,12,12,departures,0.631578947368421,0.631578947368421,medium_airport,53.535278,9.835556,True,True,True
2024-06,EDXW,19,16,16,17,departures,0.8421052631578947,0.8947368421052632,medium_airport,54.9132,8.34047,True,True,True
2024-06,UCFM,19,0,0,0,arrivals,0.0,0.0,,,,False,False,False
2024-06,EPLB,19,13,13,13,arrivals,0.6842105263157895,0.6842105263157895,large_airport,51.240157,22.713461,True,True,True
2024-06,LFKC,19,7,7,8,arrivals,0.3684210526315789,0.42105263157894735,medium_airport,42.530422,8.792984,True,True,True
2024-06,UWUU,19,0,0,0,arrivals,0.0,0.0,large_airport,54.557498931885,55.874401092529,False,True,False
2024-06,MMUN,19,0,0,0,arrivals,0.0,0.0,large_airport,21.040817,-86.87347,False,True,False
2024-06,LTAT,19,0,0,0,arrivals,0.0,0.0,medium_airport,38.4352989197,38.0909996033,True,True,True
2024-06,GMTN,19,17,17,17,arrivals,0.8947368421052632,0.8947368421052632,large_airport,35.594299,-5.32002,True,True,True
2024-06,SPJC,19,0,0,0,arrivals,0.0,0.0,,,,False,False,False
2024-06,LTCR,19,0,0,0,arrivals,0.0,0.0,medium_airport,37.2233009338,40.6316986084,True,True,True
2024-06,ENKR,18,0,0,0,departures,0.0,0.0,medium_airport,69.7258,29.8913,True,True,True
2024-06,LFKC,18,8,8,8,departures,0.4444444444444444,0.4444444444444444,medium_airport,42.530422,8.792984,True,True,True
2024-06,LSZR,18,14,14,15,departures,0.7777777777777778,0.8333333333333334,medium_airport,47.485001,9.56077,True,True,True
2024-06,EYPA,18,8,8,8,departures,0.4444444444444444,0.4444444444444444,large_airport,55.973202,21.093901,True,True,True
2024-06,ENSH,18,13,0,0,departures,0.0,0.0,medium_airport,68.243301,14.6692,True,True,True
2024-06,GMTN,18,16,16,16,departures,0.8888888888888888,0.8888888888888888,large_airport,35.594299,-5.32002,True,True,True
2024-06,LIPR,18,11,10,10,departures,0.5555555555555556,0.5555555555555556,large_airport,44.020024,12.612198,True,True,True
2024-06,LSGS,18,0,0,0,departures,0.0,0.0,medium_airport,46.219166,7.326944,True,True,True
2024-06,LTCR,18,0,0,0,departures,0.0,0.0,medium_airport,37.2233009338,40.6316986084,True,True,True
2024-06,HLLB,18,0,0,0,arrivals,0.0,0.0,large_airport,32.096802,20.269501,True,True,True
2024-06,EIKY,18,13,13,13,arrivals,0.7222222222222222,0.7222222222222222,medium_airport,52.180901,-9.52378,True,True,True
2024-06,ENKR,18,0,0,0,arrivals,0.0,0.0,medium_airport,69.7258,29.8913,True,True,True
2024-06,EYPA,18,10,10,10,arrivals,0.5555555555555556,0.5555555555555556,large_airport,55.973202,21.093901,True,True,True
2024-06,LRBC,18,1,0,0,arrivals,0.0,0.0,large_airport,46.5219,26.910299,True,True,True
2024-06,ESGJ,18,2,0,0,arrivals,0.0,0.0,medium_airport,57.757598876953125,14.068699836730955,True,True,True
2024-06,EPBY,18,13,12,12,arrivals,0.6666666666666666,0.6666666666666666,medium_airport,53.096802,17.977699,True,True,True
2024-06,DIAP,18,1,0,0,arrivals,0.0,0.0,large_airport,5.26139,-3.92629,False,True,False
2024-06,LIPB,18,10,9,9,arrivals,0.5,0.5,medium_airport,46.459245,11.326125,True,True,True
2024-06,LSZB,18,8,5,11,arrivals,0.2777777777777778,0.6111111111111112,medium_airport,46.912736,7.498819,True,True,True
2024-06,LFTZ,18,2,0,0,arrivals,0.0,0.0,small_airport,43.205399,6.482,True,False,False
2024-06,LSGS,18,4,0,0,arrivals,0.0,0.0,medium_airport,46.219166,7.326944,True,True,True
2024-06,GMML,18,0,0,0,arrivals,0.0,0.0,large_airport,27.142467,-13.224947,True,True,True
2024-06,EDVE,17,12,11,17,departures,0.6470588235294118,1.0,medium_airport,52.319199,10.5561,True,True,True
2024-06,EGMC,17,16,16,16,departures,0.9411764705882353,0.9411764705882353,medium_airport,51.570562,0.693627,True,True,True
2024-06,FNLU,17,0,0,0,departures,0.0,0.0,large_airport,-8.85837,13.2312,False,True,False
2024-06,LICG,17,1,0,0,departures,0.0,0.0,medium_airport,36.816502,11.9689,True,True,True
2024-06,LRBC,17,1,1,1,departures,0.058823529411764705,0.058823529411764705,large_airport,46.5219,26.910299,True,True,True
2024-06,ESGJ,17,1,0,0,departures,0.0,0.0,medium_airport,57.757598876953125,14.068699836730955,True,True,True
2024-06,EGTK,17,10,10,10,departures,0.5882352941176471,0.5882352941176471,medium_airport,51.836899,-1.32,True,True,True
2024-06,LSZA,17,10,9,9,departures,0.5294117647058824,0.5294117647058824,medium_airport,46.004299,8.91058,True,True,True
2024-06,SCEL,17,0,0,0,departures,0.0,0.0,large_airport,-33.393001556396484,-70.78579711914062,False,True,False
2024-06,LFMK,17,13,13,13,departures,0.7647058823529411,0.7647058823529411,medium_airport,43.216,2.30632,True,True,True
2024-06,ESTA,17,12,12,12,departures,0.7058823529411765,0.7058823529411765,medium_airport,56.29610061645508,12.847100257873535,True,True,True
2024-06,LXGB,17,13,13,13,departures,0.7647058823529411,0.7647058823529411,large_airport,36.151679,-5.34978,True,True,True
2024-06,OEDF,17,0,0,0,arrivals,0.0,0.0,large_airport,26.4691,49.798209,False,True,False
2024-06,UATE,17,0,0,0,arrivals,0.0,0.0,large_airport,43.860093,51.09086,False,True,False
2024-06,ZHCC,17,0,0,0,arrivals,0.0,0.0,large_airport,34.526497,113.849165,False,True,False
2024-06,LFRZ,17,10,10,11,arrivals,0.5882352941176471,0.6470588235294118,medium_airport,47.31142,-2.152634,True,True,True
2024-06,EGMC,17,14,14,16,arrivals,0.8235294117647058,0.9411764705882353,medium_airport,51.570562,0.693627,True,True,True
2024-06,UTAA,17,0,0,0,arrivals,0.0,0.0,large_airport,37.986801,58.361,False,True,False
2024-06,ENSH,17,7,0,0,arrivals,0.0,0.0,medium_airport,68.243301,14.6692,True,True,True
2024-06,GVBA,17,0,0,0,arrivals,0.0,0.0,large_airport,16.136499,-22.888901,False,True,False
2024-06,LIPR,17,10,9,12,arrivals,0.5294117647058824,0.7058823529411765,large_airport,44.020024,12.612198,True,True,True
2024-06,LFMK,17,12,12,12,arrivals,0.7058823529411765,0.7058823529411765,medium_airport,43.216,2.30632,True,True,True
2024-06,LXGB,17,13,13,13,arrivals,0.7647058823529411,0.7647058823529411,large_airport,36.151679,-5.34978,True,True,True
2024-06,LTCF,16,0,0,0,departures,0.0,0.0,medium_airport,40.562198638916016,43.1150016784668,True,True,True
2024-06,UATE,16,0,0,0,departures,0.0,0.0,large_airport,43.860093,51.09086,False,True,False
2024-06,MPTO,16,0,0,0,departures,0.0,0.0,large_airport,9.07136,-79.383499,False,True,False
2024-06,LFRZ,16,10,10,10,departures,0.625,0.625,medium_airport,47.31142,-2.152634,True,True,True
2024-06,EPLL,16,2,2,2,departures,0.125,0.125,large_airport,51.721901,19.3981,True,True,True
2024-06,LFBL,16,1,1,1,departures,0.0625,0.0625,medium_airport,45.862801,1.17944,True,True,True
2024-06,ENMS,16,0,0,0,departures,0.0,0.0,medium_airport,65.783997,13.2149,True,True,True
2024-06,LICD,16,0,0,0,departures,0.0,0.0,medium_airport,35.497898,12.6181,True,True,True
2024-06,EBKT,16,8,7,10,arrivals,0.4375,0.625,medium_airport,50.818878,3.209551,True,True,True
2024-06,LTCF,16,0,0,0,arrivals,0.0,0.0,medium_airport,40.562198638916016,43.1150016784668,True,True,True
2024-06,KMEM,16,0,0,0,arrivals,0.0,0.0,large_airport,35.043845,-89.97634,False,True,False
2024-06,LICG,16,1,0,0,arrivals,0.0,0.0,medium_airport,36.816502,11.9689,True,True,True
2024-06,LFBL,16,1,1,1,arrivals,0.0625,0.0625,medium_airport,45.862801,1.17944,True,True,True
2024-06,LPHR,16,4,0,0,arrivals,0.0,0.0,medium_airport,38.519901275634766,-28.715900421142575,False,True,False
2024-06,LICD,16,0,0,0,arrivals,0.0,0.0,medium_airport,35.497898,12.6181,True,True,True
2024-06,EDHI,16,12,12,12,arrivals,0.75,0.75,medium_airport,53.535278,9.835556,True,True,True
2024-06,EDXW,16,11,10,10,arrivals,0.625,0.625,medium_airport,54.9132,8.34047,True,True,True
2024-06,ESTA,16,12,12,12,arrivals,0.75,0.75,medium_airport,56.29610061645508,12.847100257873535,True,True,True
2024-06,HLLB,15,0,0,0,departures,0.0,0.0,large_airport,32.096802,20.269501,True,True,True
2024-06,KMEM,15,0,0,0,departures,0.0,0.0,large_airport,35.043845,-89.97634,False,True,False
2024-06,ZGSZ,15,0,0,0,departures,0.0,0.0,large_airport,22.639474,113.803262,False,True,False
2024-06,EPBY,15,12,12,12,departures,0.8,0.8,medium_airport,53.096802,17.977699,True,True,True
2024-06,LPHR,15,8,0,0,departures,0.0,0.0,medium_airport,38.519901275634766,-28.715900421142575,False,True,False
2024-06,LQBK,15,1,0,0,departures,0.0,0.0,large_airport,44.941399,17.297501,True,True,True
2024-06,LOWK,15,0,0,0,departures,0.0,0.0,large_airport,46.642502,14.3377,True,True,True
2024-06,LFTZ,15,0,0,0,departures,0.0,0.0,small_airport,43.205399,6.482,True,False,False
2024-06,UNNT,15,0,0,0,departures,0.0,0.0,large_airport,55.019756,82.618675,False,True,False
2024-06,LDRI,15,11,11,13,departures,0.7333333333333333,0.8666666666666667,large_airport,45.216376,14.57085,True,True,True
2024-06,ENAN,15,5,0,0,departures,0.0,0.0,medium_airport,69.295193,16.139379,True,True,True
2024-06,LEPP,15,2,2,2,departures,0.13333333333333333,0.13333333333333333,medium_airport,42.77,-1.64633,True,True,True
2024-06,LPPI,15,9,0,0,departures,0.0,0.0,medium_airport,38.554298,-28.441299,False,True,False
2024-06,KLAS,15,0,0,0,arrivals,0.0,0.0,large_airport,36.083361,-115.151817,False,True,False
2024-06,VOBL,15,0,0,0,arrivals,0.0,0.0,large_airport,13.1979,77.706299,False,True,False
2024-06,EDVE,15,9,6,7,arrivals,0.4,0.4666666666666667,medium_airport,52.319199,10.5561,True,True,True
2024-06,LFRG,15,10,8,12,arrivals,0.5333333333333333,0.8,medium_airport,49.365237,0.154481,True,True,True
2024-06,EPLL,15,12,10,10,arrivals,0.6666666666666666,0.6666666666666666,large_airport,51.721901,19.3981,True,True,True
2024-06,EGTK,15,10,9,14,arrivals,0.6,0.9333333333333333,medium_airport,51.836899,-1.32,True,True,True
2024-06,LFBH,15,2,2,2,arrivals,0.13333333333333333,0.13333333333333333,medium_airport,46.179199,-1.19528,True,True,True
2024-06,ENMS,15,0,0,0,arrivals,0.0,0.0,medium_airport,65.783997,13.2149,True,True,True
2024-06,LQBK,15,2,0,0,arrivals,0.0,0.0,large_airport,44.941399,17.297501,True,True,True
2024-06,LIBF,15,1,0,0,arrivals,0.0,0.0,medium_airport,41.433596,15.534566,True,True,True
2024-06,FMEE,15,0,0,0,arrivals,0.0,0.0,large_airport,-20.890087,55.518894,False,True,False
2024-06,LOWK,15,2,1,1,arrivals,0.06666666666666667,0.06666666666666667,large_airport,46.642502,14.3377,True,True,True
2024-06,SCEL,15,0,0,0,arrivals,0.0,0.0,large_airport,-33.393001556396484,-70.78579711914062,False,True,False
2024-06,ENAN,15,3,0,0,arrivals,0.0,0.0,medium_airport,69.295193,16.139379,True,True,True
2024-06,GVAC,15,0,0,0,arrivals,0.0,0.0,large_airport,16.7414,-22.9494,False,True,False
2024-06,KLAS,14,0,0,0,departures,0.0,0.0,large_airport,36.083361,-115.151817,False,True,False
2024-06,ESNZ,14,6,6,6,departures,0.42857142857142855,0.42857142857142855,medium_airport,63.193546,14.504168,True,True,True
2024-06,LGAL,14,0,0,0,departures,0.0,0.0,medium_airport,40.8559,25.956301,True,True,True
2024-06,EBKT,14,7,7,7,departures,0.5,0.5,medium_airport,50.818878,3.209551,True,True,True
2024-06,EKSB,14,5,5,5,departures,0.35714285714285715,0.35714285714285715,medium_airport,54.96440124511719,9.791729927062988,True,True,True
2024-06,LICB,14,6,6,6,departures,0.42857142857142855,0.42857142857142855,medium_airport,36.99583,14.60889,True,True,True
2024-06,LPPS,14,5,5,5,departures,0.35714285714285715,0.35714285714285715,medium_airport,33.0733985901,-16.3500003815,True,True,True
2024-06,OEDF,14,0,0,0,departures,0.0,0.0,large_airport,26.4691,49.798209,False,True,False
2024-06,EFVA,14,0,0,0,departures,0.0,0.0,large_airport,63.05023,21.762543,True,True,True
2024-06,ZHCC,14,0,0,0,departures,0.0,0.0,large_airport,34.526497,113.849165,False,True,False
2024-06,ENBL,14,0,0,0,departures,0.0,0.0,small_airport,61.391102,5.75694,True,False,False
2024-06,LTCJ,14,0,0,0,departures,0.0,0.0,medium_airport,37.929001,41.1166,True,True,True
2024-06,LFRG,14,10,10,10,departures,0.7142857142857143,0.7142857142857143,medium_airport,49.365237,0.154481,True,True,True
2024-06,EGJA,14,10,10,10,departures,0.7142857142857143,0.7142857142857143,medium_airport,49.706104,-2.21472,True,True,True
2024-06,EGPN,14,1,1,1,departures,0.07142857142857142,0.07142857142857142,medium_airport,56.452499,-3.02583,True,True,True
2024-06,LIMP,14,1,0,0,departures,0.0,0.0,medium_airport,44.826351,10.29705,True,True,True
2024-06,LFLY,14,6,5,7,departures,0.35714285714285715,0.5,medium_airport,45.727947,4.943991,True,True,True
2024-06,LFBH,14,6,6,6,departures,0.42857142857142855,0.42857142857142855,medium_airport,46.179199,-1.19528,True,True,True
2024-06,EFRO,14,0,0,0,departures,0.0,0.0,large_airport,66.563327,25.829751,True,True,True
2024-06,EGAE,14,0,0,0,departures,0.0,0.0,medium_airport,55.042801,-7.16111,True,True,True
2024-06,KSDF,14,0,0,0,departures,0.0,0.0,large_airport,38.1706,-85.735076,False,True,False
2024-06,LSZB,14,6,5,9,departures,0.35714285714285715,0.6428571428571429,medium_airport,46.912736,7.498819,True,True,True
2024-06,FMEE,14,0,0,0,departures,0.0,0.0,large_airport,-20.890087,55.518894,False,True,False
2024-06,EFKU,14,12,12,12,departures,0.8571428571428571,0.8571428571428571,large_airport,63.007099,27.7978,True,True,True
2024-06,EDFM,14,3,3,3,departures,0.21428571428571427,0.21428571428571427,medium_airport,49.473057,8.514167,True,True,True
2024-06,LLER,14,1,0,1,arrivals,0.0,0.07142857142857142,large_airport,29.727009,35.014116,True,True,True
2024-06,LGAL,14,1,1,1,arrivals,0.07142857142857142,0.07142857142857142,medium_airport,40.8559,25.956301,True,True,True
2024-06,EKSB,14,6,6,6,arrivals,0.42857142857142855,0.42857142857142855,medium_airport,54.96440124511719,9.791729927062988,True,True,True
2024-06,LICB,14,7,7,7,arrivals,0.5,0.5,medium_airport,36.99583,14.60889,True,True,True
2024-06,LPPS,14,7,7,7,arrivals,0.5,0.5,medium_airport,33.0733985901,-16.3500003815,True,True,True
2024-06,EFVA,14,0,0,0,arrivals,0.0,0.0,large_airport,63.05023,21.762543,True,True,True
2024-06,ENBL,14,0,0,0,arrivals,0.0,0.0,small_airport,61.391102,5.75694,True,False,False
2024-06,LTCJ,14,0,0,0,arrivals,0.0,0.0,medium_airport,37.929001,41.1166,True,True,True
2024-06,WMKK,14,0,0,0,arrivals,0.0,0.0,large_airport,2.74558,101.709999,False,True,False
2024-06,FNLU,14,0,0,0,arrivals,0.0,0.0,large_airport,-8.85837,13.2312,False,True,False
2024-06,LIMP,14,9,8,8,arrivals,0.5714285714285714,0.5714285714285714,medium_airport,44.826351,10.29705,True,True,True
2024-06,LFLY,14,6,4,24,arrivals,0.2857142857142857,1.7142857142857142,medium_airport,45.727947,4.943991,True,True,True
2024-06,KBWI,14,0,0,0,arrivals,0.0,0.0,large_airport,39.1754,-76.668297,False,True,False
2024-06,EFRO,14,0,0,0,arrivals,0.0,0.0,large_airport,66.563327,25.829751,True,True,True
2024-06,EGAE,14,0,0,0,arrivals,0.0,0.0,medium_airport,55.042801,-7.16111,True,True,True
2024-06,EFKU,14,12,12,12,arrivals,0.8571428571428571,0.8571428571428571,large_airport,63.007099,27.7978,True,True,True
2024-06,UNNT,14,0,0,0,arrivals,0.0,0.0,large_airport,55.019756,82.618675,False,True,False
2024-06,MDPC,14,3,0,0,arrivals,0.0,0.0,large_airport,18.567093,-68.364558,False,True,False
2024-06,LTAY,14,0,0,1,arrivals,0.0,0.07142857142857142,medium_airport,37.7855987549,29.7012996674,True,True,True
2024-06,LDRI,14,1,1,3,arrivals,0.07142857142857142,0.21428571428571427,large_airport,45.216376,14.57085,True,True,True
2024-06,LEPP,14,2,2,2,arrivals,0.14285714285714285,0.14285714285714285,medium_airport,42.77,-1.64633,True,True,True
2024-06,LPPI,14,3,0,0,arrivals,0.0,0.0,medium_airport,38.554298,-28.441299,False,True,False
2024-06,KTEB,13,0,0,0,departures,0.0,0.0,medium_airport,40.850101,-74.060799,False,True,False
2024-06,LGLM,13,0,0,0,departures,0.0,0.0,small_airport,39.917098999,25.236299514799995,True,False,False
2024-06,LRBS,13,10,10,11,departures,0.7692307692307693,0.8461538461538461,large_airport,44.503133,26.102944,True,True,True
2024-06,LIBF,13,0,0,0,departures,0.0,0.0,medium_airport,41.433596,15.534566,True,True,True
2024-06,GQNO,13,0,0,0,departures,0.0,0.0,large_airport,18.31,-15.969722,False,True,False
2024-06,LTCK,13,0,0,0,departures,0.0,0.0,medium_airport,38.74779891967773,41.66120147705078,True,True,True
2024-06,ESNZ,13,6,6,6,arrivals,0.46153846153846156,0.46153846153846156,medium_airport,63.193546,14.504168,True,True,True
2024-06,LGLM,13,0,0,0,arrivals,0.0,0.0,small_airport,39.917098999,25.236299514799995,True,False,False
2024-06,UUBW,13,1,1,3,arrivals,0.07692307692307693,0.23076923076923078,large_airport,55.553299,38.150002,True,True,True
2024-06,SBKP,13,0,0,0,arrivals,0.0,0.0,large_airport,-23.007404,-47.134502,False,True,False
2024-06,LSZA,13,8,6,7,arrivals,0.46153846153846156,0.5384615384615384,medium_airport,46.004299,8.91058,True,True,True
2024-06,GQNO,13,0,0,0,arrivals,0.0,0.0,large_airport,18.31,-15.969722,False,True,False
2024-06,LFJL,13,11,11,11,arrivals,0.8461538461538461,0.8461538461538461,medium_airport,48.982101,6.25132,True,True,True
2024-06,LTCK,13,0,0,0,arrivals,0.0,0.0,medium_airport,38.74779891967773,41.66120147705078,True,True,True
2024-06,EDFM,13,2,2,2,arrivals,0.15384615384615385,0.15384615384615385,medium_airport,49.473057,8.514167,True,True,True
2024-06,ESMT,12,8,8,8,departures,0.6666666666666666,0.6666666666666666,medium_airport,56.69110107421875,12.820199966430664,True,True,True
2024-06,LHDC,12,0,0,0,departures,0.0,0.0,large_airport,47.489469,21.616278,True,True,True
2024-06,LTAR,12,0,0,0,departures,0.0,0.0,small_airport,39.813801,36.9035,True,False,False
2024-06,SVMI,12,0,0,0,departures,0.0,0.0,large_airport,10.602214,-66.991174,False,True,False
2024-06,WMKK,12,0,0,0,departures,0.0,0.0,large_airport,2.74558,101.709999,False,True,False
2024-06,LFMU,12,3,3,3,departures,0.25,0.25,medium_airport,43.323502,3.3539,True,True,True
2024-06,KBWI,12,0,0,0,departures,0.0,0.0,large_airport,39.1754,-76.668297,False,True,False
2024-06,UTSS,12,0,0,0,departures,0.0,0.0,large_airport,39.701842,66.981467,False,True,False
2024-06,FIMP,12,0,0,0,departures,0.0,0.0,large_airport,-20.430201,57.683601,False,True,False
2024-06,LFJL,12,10,10,10,departures,0.8333333333333334,0.8333333333333334,medium_airport,48.982101,6.25132,True,True,True
2024-06,GCGM,12,0,0,0,departures,0.0,0.0,small_airport,28.0296,-17.2146,True,False,False
2024-06,LTAY,12,0,0,0,departures,0.0,0.0,medium_airport,37.7855987549,29.7012996674,True,True,True
2024-06,LECH,12,8,8,8,departures,0.6666666666666666,0.6666666666666666,medium_airport,40.213889,0.073333,True,True,True
2024-06,RJBB,12,0,0,0,departures,0.0,0.0,large_airport,34.427299,135.244003,False,True,False
2024-06,EFTP,12,7,7,7,departures,0.5833333333333334,0.5833333333333334,large_airport,61.414101,23.604401,True,True,True
2024-06,URMG,12,0,0,0,departures,0.0,0.0,large_airport,43.388106,45.699772,True,True,True
2024-06,LRCV,12,7,7,7,departures,0.5833333333333334,0.5833333333333334,large_airport,44.3181,23.888599,True,True,True
2024-06,LKPD,12,11,11,11,departures,0.9166666666666666,0.9166666666666666,large_airport,50.015049,15.73981,True,True,True
2024-06,LGKV,12,9,9,9,departures,0.75,0.75,large_airport,40.9133,24.6192,True,True,True
2024-06,HRYR,12,3,0,0,arrivals,0.0,0.0,large_airport,-1.96863,30.1395,False,True,False
2024-06,GVNP,12,0,0,0,arrivals,0.0,0.0,large_airport,14.941126,-23.484728,False,True,False
2024-06,LTAR,12,0,0,0,arrivals,0.0,0.0,small_airport,39.813801,36.9035,True,False,False
2024-06,SVMI,12,0,0,0,arrivals,0.0,0.0,large_airport,10.602214,-66.991174,False,True,False
2024-06,EGPN,12,6,1,1,arrivals,0.08333333333333333,0.08333333333333333,medium_airport,56.452499,-3.02583,True,True,True
2024-06,LFMU,12,2,2,2,arrivals,0.16666666666666666,0.16666666666666666,medium_airport,43.323502,3.3539,True,True,True
2024-06,EDDE,12,9,9,9,arrivals,0.75,0.75,large_airport,50.978281,10.960713,True,True,True
2024-06,KSDF,12,0,0,0,arrivals,0.0,0.0,large_airport,38.1706,-85.735076,False,True,False
2024-06,LRBS,12,8,8,9,arrivals,0.6666666666666666,0.75,large_airport,44.503133,26.102944,True,True,True
2024-06,ENSD,12,0,0,0,arrivals,0.0,0.0,small_airport,61.830002,6.10583,True,False,False
2024-06,GCGM,12,0,0,0,arrivals,0.0,0.0,small_airport,28.0296,-17.2146,True,False,False
2024-06,URMG,12,0,0,0,arrivals,0.0,0.0,large_airport,43.388106,45.699772,True,True,True
2024-06,LTCD,11,0,0,0,departures,0.0,0.0,medium_airport,39.7102012634,39.5270004272,True,True,True
2024-06,ESSL,11,8,8,8,departures,0.7272727272727273,0.7272727272727273,large_airport,58.404909,15.684499,True,True,True
2024-06,TFFR,11,0,0,0,departures,0.0,0.0,large_airport,16.265443,-61.532754,False,True,False
2024-06,KTPA,11,0,0,0,departures,0.0,0.0,large_airport,27.9755,-82.533203,False,True,False
2024-06,LFBE,11,7,7,7,departures,0.6363636363636364,0.6363636363636364,medium_airport,44.825298,0.518611,True,True,True
2024-06,HESX,11,0,0,0,departures,0.0,0.0,large_airport,30.108179,30.895728,True,True,True
2024-06,UUBW,11,5,5,5,departures,0.45454545454545453,0.45454545454545453,large_airport,55.553299,38.150002,True,True,True
2024-06,GMMH,11,0,0,0,departures,0.0,0.0,large_airport,23.7183,-15.932,False,True,False
2024-06,EDNY,11,7,7,8,departures,0.6363636363636364,0.7272727272727273,large_airport,47.671299,9.51149,True,True,True
2024-06,LROD,11,0,0,0,departures,0.0,0.0,large_airport,47.025299,21.9025,True,True,True
2024-06,ESNN,11,0,0,0,departures,0.0,0.0,medium_airport,62.528099060058594,17.443899154663086,True,True,True
2024-06,ENRM,11,0,0,0,departures,0.0,0.0,medium_airport,64.838302612305,11.14610004425,True,True,True
2024-06,EFMA,11,2,2,2,departures,0.18181818181818182,0.18181818181818182,large_airport,60.1222,19.898199,True,True,True
2024-06,LIBC,11,0,0,0,departures,0.0,0.0,medium_airport,38.9972,17.0802,True,True,True
2024-06,LTCV,11,0,0,0,departures,0.0,0.0,medium_airport,37.3647,42.0582,True,True,True
2024-06,LPAZ,11,8,8,8,departures,0.7272727272727273,0.7272727272727273,medium_airport,36.97140121459961,-25.17060089111328,True,True,True
2024-06,LEBZ,11,10,9,9,departures,0.8181818181818182,0.8181818181818182,medium_airport,38.8913,-6.82133,True,True,True
2024-06,ENLE,11,0,0,0,departures,0.0,0.0,heliport,56.5333,3.21667,True,False,False
2024-06,LZTT,11,1,0,0,departures,0.0,0.0,medium_airport,49.070994,20.241394,True,True,True
2024-06,KRDU,11,0,0,0,departures,0.0,0.0,large_airport,35.878659,-78.7873,False,True,False
2024-06,MROC,11,0,0,0,departures,0.0,0.0,large_airport,9.99386,-84.208801,False,True,False
2024-06,ENSD,11,0,0,0,departures,0.0,0.0,small_airport,61.830002,6.10583,True,False,False
2024-06,FACT,11,0,0,0,departures,0.0,0.0,large_airport,-33.97403,18.604333,False,True,False
2024-06,KSAN,11,0,0,0,departures,0.0,0.0,large_airport,32.733601,-117.190002,False,True,False
2024-06,DNAA,11,2,0,0,departures,0.0,0.0,large_airport,9.00679,7.26317,False,True,False
2024-06,ENST,11,0,0,0,departures,0.0,0.0,medium_airport,65.956802,12.4689,True,True,True
2024-06,ESKN,11,4,4,4,departures,0.36363636363636365,0.36363636363636365,large_airport,58.789656,16.911479,True,True,True
2024-06,ESMX,11,10,9,9,departures,0.8181818181818182,0.8181818181818182,medium_airport,56.92910003662109,14.727999687194824,True,True,True
2024-06,UWGG,11,5,4,4,departures,0.36363636363636365,0.36363636363636365,large_airport,56.227351,43.785152,True,True,True
2024-06,LTCT,11,0,0,0,departures,0.0,0.0,medium_airport,39.976627,43.876648,True,True,True
2024-06,LTCP,11,0,0,0,departures,0.0,0.0,medium_airport,37.7314,38.468899,True,True,True
2024-06,LTCD,11,0,0,0,arrivals,0.0,0.0,medium_airport,39.7102012634,39.5270004272,True,True,True
2024-06,KTPA,11,0,0,0,arrivals,0.0,0.0,large_airport,27.9755,-82.533203,False,True,False
2024-06,LFBE,11,1,0,0,arrivals,0.0,0.0,medium_airport,44.825298,0.518611,True,True,True
2024-06,LHDC,11,0,0,0,arrivals,0.0,0.0,large_airport,47.489469,21.616278,True,True,True
2024-06,HESX,11,0,0,0,arrivals,0.0,0.0,large_airport,30.108179,30.895728,True,True,True
2024-06,GMMH,11,0,0,0,arrivals,0.0,0.0,large_airport,23.7183,-15.932,False,True,False
2024-06,LROD,11,0,0,0,arrivals,0.0,0.0,large_airport,47.025299,21.9025,True,True,True
2024-06,ESNN,11,0,0,0,arrivals,0.0,0.0,medium_airport,62.528099060058594,17.443899154663086,True,True,True
